Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_cure,Dailynew_remove,Date,Predict_actual,Predict_confirm,Predict_cure,Remain_confirm,Remove,ADate,Official_confirmed,Official_cure,Official_dailynew,Official_remove
17472.0,17995.0,11058.0,11474.0,528.9964108697677,942.4194440916835,189.9146852168669,200.06562959937844,2020/02/06,17732.565039160345,11266.189883959041,1136.4275179255865,10066.010217561903,1200.1796663971381,2020-02-06,10461.0,337.0,985.0,478.0
17535.0,18059.0,11927.0,12359.0,63.42957550628489,876.9735596782539,203.84856720167815,214.5726332284337,2020/02/07,17795.99461466663,12143.163443637295,1340.2760851272647,10728.411144011723,1414.7522996255718,2020-02-07,11328.0,417.0,867.0,571.0
17535.0,18058.0,12718.0,13164.0,0.0,797.2855134321217,216.11793556457403,227.3016448244664,2020/02/08,17795.99461466663,12940.448957069417,1556.3940206918387,11298.395012619378,1642.0539444500382,2020-02-08,12052.0,562.0,724.0,734.0
17535.0,18058.0,13416.0,13874.0,0.0,704.4029110045922,226.48195964466092,238.0022783648883,2020/02/09,17795.99461466663,13644.851868074009,1782.8759803364997,11764.795645259082,1880.0562228149265,2020-02-09,12845.0,751.0,793.0,941.0
17534.0,18059.0,14024.0,14492.0,0.0,612.7024556289434,234.83213393693336,246.56424408510156,2020/02/10,17795.99461466663,14257.554323702952,2017.708114273433,12130.933856802923,2126.620466900028,2020-02-10,13530.0,1016.0,685.0,1242.0
17534.0,18058.0,14553.0,15029.0,0.0,532.674640135996,241.36536768797558,253.19926789265855,2020/02/11,17795.99461466663,14790.228963838948,2259.073481961409,12410.409229046261,2379.8197347926866,2020-02-11,14340.0,1262.0,810.0,1510.0
17535.0,18057.0,15012.0,15496.0,0.0,463.09957863321506,246.3320606166617,258.1748660879516,2020/02/12,17795.99461466663,15253.328542472163,2505.4055425780703,12615.333941591525,2637.9946008806382,2020-02-12,15212.0,1526.0,872.0,1800.0
17535.0,18058.0,15411.0,15902.0,0.0,402.61213232428236,249.95035952117905,261.7239418024428,2020/02/13,17795.99461466663,15655.940674796446,2755.3559020992493,12756.222132113366,2899.718542683081,2020-02-13,15817.0,1846.0,605.0,2148.0
17535.0,18058.0,15759.0,16254.0,0.0,350.02519137931995,252.40977689968395,264.0486953418049,2020/02/14,17795.99461466663,16005.965866175766,3007.7656789989333,12842.19862815088,3163.767238024886,2020-02-14,16212.0,2272.0,395.0,2606.0
17535.0,18058.0,16061.0,16561.0,0.0,304.30683019785283,253.87485694517773,265.32457062991125,2020/02/15,17795.99461466663,16310.272696373619,3261.6405359441105,12881.180887718821,3429.091808654797,2020-02-15,16354.0,2708.0,142.0,3071.0
17535.0,18058.0,16323.0,16827.025000000023,0.0,264.5600372214194,254.48843126562357,265.70375670550675,2020/02/16,17795.99461466663,16574.832733595038,3516.1289672097346,12880.037168234734,3694.795565360304,2020-02-16,16497.0,3181.0,143.0,3568.0
17535.0,18059.0,16551.0,17060.0,0.0,230.0046616627551,254.37452156430302,265.3183061652253,2020/02/17,17795.99461466663,16804.837395257793,3770.5034887740376,12844.723523732264,3960.1138715255292,2020-02-17,16704.0,3643.0,207.0,4051.0
17535.0,18058.0,16750.0,17261.0,0.0,199.96273819912676,253.64069674576282,264.2826699694033,2020/02/18,17795.99461466663,17004.80013345692,4024.1441855198,12780.403591961987,4224.3965414949325,2020-02-18,16941.0,4233.0,237.0,4657.0
17535.0,18058.0,16922.0,17436.0,0.0,173.8447263137641,252.38028779913884,262.69607415588507,2020/02/19,17795.99461466663,17178.644859770684,4276.524473318939,12691.552244119866,4487.092615650818,2020-02-19,17177.0,4889.0,236.0,5333.0
17535.0,18058.0,17217.0,17735.0,0.0,296.87598866291955,1211.0770754206026,1267.8325029506595,2020/02/20,17795.99461466663,17475.520848433604,5487.6015487395425,11720.595729832126,5754.925118601477,2020-02-20,17489.0,5574.0,312.0,6034.0
17535.0,18058.0,17299.0,17818.0,0.0,82.6985100077327,1117.0355473600994,1167.9932404900746,2020/02/21,17795.99461466663,17558.219358441336,6604.637096099641,10635.300999349784,6922.918359091552,2020-02-21,17541.0,6351.0,52.0,6827.0
17535.0,18058.0,17359.0,17880.0,0.0,61.31745082266207,1026.022401031777,1071.476161825517,2020/02/22,17795.99461466663,17619.536809264,7630.659497131419,9625.14228834693,7994.394520917069,2020-02-22,17630.0,7128.0,89.0,7618.0
17535.0,18058.0,17405.0,17926.0,0.0,45.46429676860498,939.3428414778801,979.6413788140453,2020/02/23,17795.99461466663,17665.001106032603,8570.002338609298,8690.96520630149,8974.035899731114,2020-02-23,17680.0,7792.0,50.0,8300.0
17535.0,18058.0,17439.0,17960.0,0.0,33.70985265089621,857.7601168476049,893.2783888877802,2020/02/24,17795.99461466663,17698.7109586835,9427.762455456905,7831.396670064605,9867.314288618894,2020-02-24,17715.0,8517.0,35.0,9037.0
17535.0,18058.0,17463.0,17985.0,0.0,24.994430179740448,781.6555937548837,812.7752358756607,2020/02/25,17795.99461466663,17723.70538886324,10209.418049211788,7043.615864368685,10680.089524494555,2020-02-25,17746.0,9119.0,31.0,9649.0
