Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_cure,Dailynew_remove,Date,Predict_actual,Predict_confirm,Predict_cure,Remain_confirm,Remove,ADate,Official_confirmed,Official_cure,Official_dailynew,Official_remove
46755.0,47606.0,45525.0,46365.0,842.4452882024998,817.802077125496,648.894324131079,700.5638991337728,2020/02/22,47179.70507664381,45943.95573984023,8964.352666038545,36054.70611773426,9889.249622105972,2020-02-22,46201.0,8171.0,541.0,10027.0
47612.0,48472.0,46356.0,47202.0,861.980312622065,835.0912057521709,653.207778199232,702.9883927507362,2020/02/23,48041.68538926588,46779.0469455924,9617.560444237775,36186.80893073569,10592.238014856708,2020-02-23,46607.0,8946.0,406.0,10933.0
48490.0,49356.0,47205.0,48062.0,881.9117202688503,853.5809713324052,657.8041115958968,705.7118621716418,2020/02/24,48923.59710953473,47632.62791692481,10275.364555833674,36334.67803989646,11297.94987702835,2020-02-24,47071.0,10337.0,464.0,12380.0
48620.0,49488.0,47733.0,48596.0,129.58255564183492,530.9596526383539,2280.441596111756,2484.543667825119,2020/02/25,49053.17966517656,48163.58756956316,12555.80615194543,34381.094024709695,13782.493544853469,2020-02-25,47423.0,11793.0,352.0,13878.0
48738.0,49608.0,48104.0,48969.0,119.93047969113104,372.40684704933665,2161.6407046058084,2346.1428807436096,2020/02/26,49173.11014486769,48535.9944166125,14717.446856551238,32407.357991015422,16128.636425597078,2020-02-26,47824.0,13328.0,401.0,15432.0
48849.0,49719.02500000002,48376.0,49241.0,111.26639252817404,272.1206013909032,2042.9376030183505,2208.533840019898,2020/02/27,49284.37653739587,48808.1150180034,16760.38445956959,30470.944752386426,18337.170265616976,2020-02-27,48137.0,15826.0,313.0,17958.0
48954.0,49823.0,48582.0,49449.0,103.39415076962905,207.72637148359354,1927.1476482583894,2074.786480105635,2020/02/28,49387.770688165496,49015.841389486995,18687.532107827978,28603.884643764384,20411.95674572261,2020-02-28,48557.0,17552.0,420.0,19721.0
49049.0,49920.0,48747.0,49618.0,96.18097421024868,165.51036443928024,1815.8207371990686,1946.5655433502397,2020/02/29,49483.951662375744,49181.351753926276,20503.35284502705,26822.829464853425,22358.52228907285,2020-02-29,49122.0,19227.0,565.0,21422.0
49137.0,50011.0,48884.0,49754.0,89.53373944167106,137.0624798367062,1709.7415600971435,1824.68903804008,2020/03/01,49573.485401817416,49318.41423376298,22213.09440512419,25135.20290665005,24183.21132711293,2020-03-01,49315.0,21185.0,193.0,23412.0
49222.0,50095.0,49000.0,49872.0,83.38440573130356,117.22072077350458,1609.2357448552902,1709.4693127901955,2020/03/02,49656.86980754872,49435.63495453649,23822.330149979483,23542.95431463336,25892.680639903127,2020-03-02,49426.0,23031.0,111.0,25282.0
49298.0,50172.0,49102.0,49974.0,77.6810379481758,102.81264093973732,1514.3569763557098,1600.9210680803953,2020/03/03,49734.550845496895,49538.447595476224,25336.68712633519,22044.845887492702,27493.601707983522,2020-03-03,49540.0,24890.0,114.0,27172.0
49370.0,50245.0,49195.0,50068.0,72.38225949369371,91.88472424684005,1425.0011667153485,1498.887959966556,2020/03/04,49806.93310499059,49630.332319723064,26761.688293050538,20637.842651772986,28992.489667950078,2020-03-04,49671.0,26316.0,131.0,28621.0
49438.0,50312.0,49278.0,50151.0,67.45380872782698,83.23051479698188,1340.9759215997144,1403.119407485021,2020/03/05,49874.386913718416,49713.562834520046,28102.664214650253,19317.953759084947,30395.6090754351,2020-03-05,49797.0,27354.0,126.0,29682.0
49500.0,50376.0,49353.0,50228.0,62.866386322450126,76.10164157396503,1262.0426270751125,1313.3169597057786,2020/03/06,49937.253300040866,49789.66447609401,29364.706841725365,18080.738440953133,31708.926035140878,2020-03-06,49871.0,28511.0,74.0,30860.0
49558.0,50434.0,49422.0,50298.0,58.59429630995146,70.03087131815846,1187.9417695460145,1229.162059316408,2020/03/07,49995.84759635082,49859.69534741217,30552.648611271383,16921.607252954884,32938.088094457285,2020-03-07,49912.0,29770.0,41.0,32140.0
49573.0,50450.0,49487.0,50363.0,15.490734766346577,64.72370569396298,1118.408010038329,1150.3324632137446,2020/03/08,50011.338331117164,49924.41905310613,31671.056621309708,15835.998495435102,34088.42055767103,2020-03-08,49948.0,30933.0,36.0,33321.0
49573.0,50450.0,49501.0,50377.0,0.0,13.794271695594944,1053.1789981445509,1076.5117496481034,2020/03/09,50011.338331117164,49938.21332480173,32724.235619454263,14773.281017482594,35164.93230731913,2020-03-09,49965.0,31829.0,17.0,34233.0
49573.0,50451.0,49514.0,50389.0,0.0,12.810420532812714,992.0003747797164,1007.3946289239611,2020/03/10,50011.338331117164,49951.02374533454,33716.23599423397,13778.696809091445,36172.326936243095,2020-03-10,49978.0,33041.0,13.0,35464.0
49572.0,50450.0,49525.0,50402.0,0.0,11.911889567694743,934.6284615813713,942.6897162104142,2020/03/11,50011.338331117164,49962.935634902235,34650.864455815354,12847.918982448726,37115.01665245351,2020-03-11,49986.0,34094.0,8.0,36524.0
49574.0,50450.0,49536.0,50414.0,0.0,11.08569320217066,880.8315549527542,882.1207808872059,2020/03/12,50011.338331117164,49974.021328104405,35531.6960107681,11976.88389476369,37997.137433340715,2020-03-12,49991.0,35197.0,5.0,37633.0
49573.0,50450.0,49547.0,50422.0,0.0,10.322517020831583,830.3903859402852,825.4270912052671,2020/03/13,50011.338331117164,49984.34384512524,36362.08639670839,11161.779320579255,38822.56452454598,2020-03-13,49995.0,36451.0,4.0,38897.0
49573.0,50450.0,49556.0,50431.0,0.0,9.615386953184498,783.0980889558123,772.3632315235664,2020/03/14,50011.338331117164,49993.95923207842,37145.1844856642,10399.031476008873,39594.92775606955,2020-03-14,49999.0,37632.0,4.0,40088.0
49575.0,50450.0,49565.0,50443.0,0.0,8.958847921581764,738.7598886078778,722.6986215985744,2020/03/15,50011.338331117164,50002.91808,37883.94437427208,9685.29170233188,40317.62637766812,2020-03-15,50003.0,38384.0,4.0,40853.0
49575.0,50450.0,49566.0,50443.0,0.0,1.0819199999968987,1361.7882876866204,1382.3736223318774,2020/03/16,50011.338331117164,50004.0,39245.732661958704,8304.0,41700.0,2020-03-16,50004.0,39220.0,1.0,41700.0
49573.0,50451.0,49570.0,50446.0,0.0,2.845402466962696,598.9885830178972,568.7465086113662,2020/03/17,50011.338331117164,50006.84540246696,39844.721244976594,7738.0988938555965,42268.746508611366,,,,,
49573.0,50450.0,49570.0,50448.0,0.0,1.7421113911186694,571.5451619072046,537.8639328414865,2020/03/18,50011.338331117164,50008.58751385808,40416.2664068838,7201.977072405229,42806.61044145285,,,,,
49575.0,50450.0,49572.0,50449.0,0.0,1.0666160756663885,543.1181883871614,506.0889758213234,2020/03/19,50011.338331117164,50009.65412993375,40959.38459527096,6696.954712659572,43312.699417274176,,,,,
49573.0,50449.0,49573.0,50449.0,0.0,0.6530408369508223,514.8568899840175,474.6406405044836,2020/03/20,50011.338331117164,50010.3071707707,41474.24148525498,6222.967112992039,43787.34005777866,,,,,
49573.0,50450.0,49572.0,50449.0,0.0,0.39982741590210935,487.41508530377916,444.2060374754801,2020/03/21,50011.338331117164,50010.7069981866,41961.656570558756,5779.160902932461,44231.54609525414,,,,,
49573.0,50450.0,49572.0,50450.0,0.0,0.24479627059190534,461.1461572966655,415.15064195602463,2020/03/22,50011.338331117164,50010.95179445719,42422.80272785542,5364.255057247028,44646.696737210164,,,,,
49573.0,50450.0,49573.0,50450.0,0.0,0.14987770310835913,436.2223984749799,387.64675305537094,2020/03/23,50011.338331117164,50011.1016721603,42859.0251263304,4976.758181894766,45034.343490265535,,,,,
49574.0,50451.0,49573.0,50450.0,0.0,0.09176334769290406,412.7079897714939,361.75188835320296,2020/03/24,50011.338331117164,50011.193435507994,43271.733116101896,4615.0980568892555,45396.09537861874,,,,,
49574.0,50450.0,49573.0,50449.0,0.0,0.056182555155828595,390.60356022817,337.4565447461646,2020/03/25,50011.338331117164,50011.24961806315,43662.33667633007,4277.697694698247,45733.5519233649,,,,,
49573.0,50450.0,49573.0,50450.0,0.0,0.03439804241497768,369.8733312291442,314.7132194191727,2020/03/26,50011.338331117164,50011.284016105565,44032.21000755921,3963.018873321489,46048.265142784076,,,,,
49573.0,50450.0,49573.0,50450.0,0.0,0.021060367464087903,350.4615927692576,293.45397222971224,2020/03/27,50011.338331117164,50011.30507647303,44382.67160032847,3669.585961459241,46341.71911501379,,,,,
49573.0,50450.0,49573.0,50449.0,0.0,0.01289431270561181,332.30264883068594,273.6009864526932,2020/03/28,50011.338331117164,50011.317970785734,44714.97424915915,3395.9978693192534,46615.32010146648,,,,,
49573.0,50451.0,49574.0,50451.0,0.0,0.007894605943874922,315.32676828154945,255.07285583086923,2020/03/29,50011.338331117164,50011.32586539168,45030.3010174407,3140.932908094328,46870.39295729735,,,,,
49573.0,50451.0,49572.0,50450.0,0.0,0.004833510931348428,299.46369589875394,237.7882670843028,2020/03/30,50011.338331117164,50011.33069890261,45329.764713339464,2903.1494745209566,47108.18122438165,,,,,
49574.0,50450.0,49574.0,50450.0,0.0,0.002959340621600859,284.6446763466665,221.66809913273028,2020/03/31,50011.338331117164,50011.33365824323,45614.40938968612,2681.484334728848,47329.84932351438,,,,,
49575.0,50450.0,49574.0,50450.0,0.0,0.0018118707230314612,270.8035747876711,206.63656349330267,2020/04/01,50011.338331117164,50011.335470113954,45885.21296447379,2474.8495831062683,47536.485887007686,,,,,
49574.0,50449.0,49575.0,50449.0,0.0,0.0011093262073700316,257.87745147156966,192.6217674419604,2020/04/02,50011.338331117164,50011.33657944016,46143.090415945364,2282.228924990515,47729.107654449646,,,,,
49572.0,50451.0,49574.0,50450.0,0.0,0.0006791918422095478,245.80680894920812,179.55593293727725,2020/04/03,50011.338331117164,50011.337258632004,46388.89722489457,2102.67367124508,47908.66358738692,,,,,
49574.0,50450.0,49573.0,50450.0,0.0,0.000415838228946086,234.53564547438145,167.37541331174725,2020/04/04,50011.338331117164,50011.33767447023,46623.432870368946,1935.2986737715619,48076.03900069867,,,,,
49574.0,50450.0,49573.0,50450.0,0.0,0.00025459851894993335,224.01139605818022,156.02059411392838,2020/04/05,50011.338331117164,50011.33792906875,46847.44426642714,1779.2783342561524,48232.0595948126,,,,,
49573.0,50450.0,49573.0,50450.0,0.0,0.00015587925736326724,214.18481069564587,145.4357304415098,2020/04/06,50011.338331117164,50011.33808494801,47061.62907712279,1633.8427596939,48377.49532525411,,,,,
49573.0,50450.02500000002,49573.0,50450.0,0.0,9.543765190755948e-05,205.00979972806093,135.56875230527658,2020/04/07,50011.338331117164,50011.33818038566,47266.63887685084,1498.2741028262753,48513.064077559386,,,,,
49573.0,50450.0,49573.0,50450.0,0.0,5.843208055011928e-05,196.443264346708,126.37105687076837,2020/04/08,50011.338331117164,50011.33823881774,47463.08214119755,1371.9031043875875,48639.435134430154,,,,,
49575.0,50450.0,49573.0,50450.0,0.0,3.577568713808432e-05,188.44492292583163,117.79729867570859,2020/04/09,50011.338331117164,50011.33827459343,47651.52706412338,1254.105841487566,48757.23243310586,,,,,
