No.,city,country,latitude,longitude,latitude of nearest station,longitude of nearest station,USAF,WBAN,R,pop,R_index
32,Chihuahua,Mexico,28.61666666666667,-106.08333333333331,28.633000000000006,-106.083,762250.0,99999.0,2.7078203134099996,4161.203,9.800477038567733
33,Chongqing,China,29.766666666666666,106.56666666666666,29.719,106.642,575160.0,99999.0,1.6364238790999999,703.6548,4.660496612000688
34,Copenhagen,Denmark,55.66666666666666,12.566666666666665,55.618,12.656,61800.0,99999.0,2.13844874864,681.3542,6.060384858095569
35,Dakar,Senegal,14.666666666666664,-17.466666666666665,14.74,-17.49,616410.0,99999.0,1.39116833162,17154.54,5.890769294494074
36,Darwin,Australia,-12.466666666666667,130.85,-12.415,130.877,941200.0,99999.0,1.2331338496,960.2501,3.6782365301799933
37,Djibouti,Djibouti,11.5,43.05,11.55,43.133,631252.0,99999.0,1.25382589114,3439.261,4.434269853864162
38,Dublin,Ireland,53.33333333333334,-6.25,53.42100000000001,-6.27,39690.0,99999.0,1.64301980778,345.5192,4.172822265326001
39,Durban,South Africa,-29.88333333333333,30.88333333333333,-29.97,30.951,685880.0,99999.0,1.39106070588,2881.934,4.812840100078295
40,Edinburgh,Scotland,55.91666666666666,-3.1666666666666665,55.933,-3.35,31660.0,99999.0,1.5572049068399998,45.53886,2.597130855203831
41,Frankfurt,Germany,50.11666666666667,8.683333333333334,50.026,8.543,106370.0,99999.0,2.5052868716,1712.43,8.101762952702838
42,Georgetown,Guyana,6.75,-58.25,6.8,-58.15,810010.0,99999.0,1.10088851619,3654.612,3.9224218514388323
43,Glasgow,Scotland,55.83333333333334,-4.25,55.872,-4.433,31400.0,99999.0,1.70622779583,2038.711,5.646878002389895
44,Guatemala City,Guatemala,14.616666666666667,-90.51666666666668,14.583,-90.527,786410.0,99999.0,1.46743182933,2982.488,5.0989210292035345
45,Guayaquil,Ecuador,-2.1666666666666665,-79.93333333333334,-2.157,-79.884,842030.0,99999.0,1.1444436033,1303.387,3.5654069969061184
46,Hamburg,Germany,53.55,10.033333333333333,53.63,9.988,101470.0,99999.0,2.41798167514,2038.828,8.002536553393115
47,Hammerfest,Norway,70.63333333333334,23.63333333333333,70.683,23.683000000000003,10520.0,99999.0,1.9916011959400002,12.15164,2.2285617317897812
48,Havana,Cuba,23.13333333333333,-82.38333333333334,22.989,-82.40899999999998,782240.0,99999.0,1.47384065324,1687.26,4.7567312916550675
49,Helsinki,Finland,60.16666666666666,25.0,60.2,24.967,29980.0,99999.0,2.28597962275,3220.401,8.019318903719357
50,Hobart,Tasmania,-42.86666666666667,147.31666666666666,-42.9,147.233,959790.0,99999.0,1.9589533741999998,0.4202469,0.2984736780782573
51,Iquique,Chile,-20.166666666666668,-70.11666666666666,-20.535,-70.181,854180.0,99999.0,1.73069942199,103.3251,3.4932243462529917
52,Irkutsk,Russia,52.5,104.33333333333331,52.268,104.389,307100.0,99999.0,3.04306522405,499.1978,8.213664477156202
53,Jakarta,Indonesia,-6.2666666666666675,106.8,-6.183,106.833,967450.0,99999.0,1.1087996870799999,18962.52,4.743355197581929
54,Johannesburg,South Africa,-26.2,28.066666666666666,-26.15,28.0,683610.0,99999.0,1.52190650655,2322.333,5.122906934373795
55,Kingston,Jamaica,17.983333333333334,-76.81666666666666,17.936,-76.788,783970.0,99999.0,1.6052685242700002,1341.31,5.021043689526074
56,Kinshasa,Congo,-4.3,15.283333333333333,-4.317,15.317,642110.0,99999.0,1.52453297633,25125.69,6.708151337252357
57,Kuala Lumpur,Malaysia,3.1333333333333333,101.7,3.131,101.549,486470.0,99999.0,1.0065939213700001,5398.286,3.7569470649486685
58,La Paz,Bolivia,-16.45,-68.36666666666666,-16.512999999999998,-68.192,852010.0,99999.0,1.82039607123,2954.519,6.317928053411617
59,Leeds,England,53.75,-1.5,53.86600000000001,-1.661,33463.0,99999.0,2.2855212161200003,1334.547,7.143760361410691
60,Lima,Peru,-12.0,-77.03333333333333,-12.022,-77.11399999999998,846280.0,99999.0,1.3127946106100001,9720.381,5.235067780134041
61,Lisbon,Portugal,38.73333333333333,-9.15,38.717,-9.15,85350.0,99999.0,1.9518871835799998,10569.0,7.854540393490215
62,Liverpool,England,53.41666666666666,-3.0,53.334,-2.85,33233.0,99999.0,2.38288679789,2435.034,8.070083032625828
63,London,England,51.53333333333333,-0.08333333333333333,51.5,-0.117,37700.0,99999.0,2.32065485098,11821.71,9.45137054830249
64,Lyons,France,45.75,4.833333333333333,45.727,4.944,74800.0,99999.0,2.48072290034,1924.677,8.148141365837551
65,Madrid,Spain,40.43333333333333,-3.7,40.45,-3.717,82200.0,99999.0,2.5674069198,6176.469,9.732553301102914
66,Manchester,England,53.5,-2.25,53.354,-2.275,33340.0,99999.0,2.45877885309,694.0719,6.987922603508829
67,Manila,Philippines,14.583333333333336,120.95,14.583,120.983,984250.0,99999.0,1.43356107437,23782.0,6.273645500247527
68,Marseilles,France,43.33333333333334,5.333333333333333,43.43600000000001,5.214,76500.0,99999.0,2.20825317513,1277.097,6.860079409221846
69,Mazatlan,Mexico,23.2,-106.41666666666669,23.2,-106.417,764580.0,99999.0,1.47690448375,5566.43,5.531974317452709
70,Mecca,Saudi Arabia,21.48333333333333,39.75,21.333,39.967,410320.0,99999.0,1.85717148529,259.1088,4.485357083045356
71,Melbourne,Australia,-37.78333333333333,144.96666666666667,-37.833,144.983,959360.0,99999.0,2.15069478428,4896.222,7.935955771533029
72,Mexico City,Mexico,19.433333333333334,-99.11666666666666,19.436,-99.072,766793.0,99999.0,2.58909013075,9862.589,10.340916516502352
73,Milan,Italy,45.45,9.166666666666666,45.445,9.277,160800.0,99999.0,2.3501713481,1451.524,7.4315316186623805
74,Montevideo,Uruguay,-34.88333333333333,-56.16666666666666,-34.85,-56.2,865850.0,99999.0,1.35911922965,6981.874,5.224500808315717
75,Moscow,Russia,55.75,37.6,55.833,37.617,276120.0,99999.0,2.7223245307300004,12686.32,11.17070452053526
76,Munich,Germany,48.13333333333333,11.583333333333336,48.354,11.786,108660.0,99999.0,2.38698694991,350.6331,6.077483005175517
77,Nagasaki,Japan,32.8,129.95,32.733000000000004,129.86700000000002,478170.0,99999.0,1.5706504730500002,999.5261,4.712310190658303
78,Nagoya,Japan,35.11666666666667,136.93333333333334,35.167,136.967,476360.0,99999.0,1.637615227,7260.699,6.3228950192403595
79,Nairobi,Kenya,-1.4166666666666667,36.91666666666666,-1.319,36.928,637400.0,99999.0,1.4126951962099998,2135.633,4.703893479228324
80,Nanjing (Nanking),China,32.05,118.88333333333334,31.742,118.862,582380.0,99999.0,1.84602096091,1032.178,5.564230506643261
81,Naples,Italy,40.833333333333336,14.25,40.9,14.3,162890.0,34113.0,1.66112361873,3656.205,5.9188314673446625
82,New Delhi,India,28.58333333333333,77.2,28.585,77.206,421820.0,99999.0,1.3219091292899998,4132.13,4.780392310652817
83,Newcastle-on-Tyne,England,54.96666666666667,-1.6166666666666667,55.038,-1.692,32433.0,99999.0,1.8050442451099997,1251.653,5.5917216268913466
84,Odessa,Ukraine,46.45,30.8,46.427,30.676,338370.0,99999.0,2.53058820037,7682.388000000001,9.8327339789889
85,Osaka,Japan,34.53333333333333,135.5,34.596,135.60299999999998,477790.0,99999.0,1.72407145903,6408.274,6.5632104681128585
86,Oslo,Norway,59.95,10.7,59.95,10.717,14920.0,99999.0,1.9742659047599997,1602.34,6.3275728201539465
87,Panama City,Panama,8.966666666666667,-79.53333333333333,8.967,-79.55,783842.0,99999.0,1.3962707750999999,222.3668,3.279866052703444
88,Paramaribo,Suriname,5.75,-55.25,5.811,-55.191,812000.0,99999.0,1.04831441938,2360.229,3.536109317673159
89,Paris,France,48.8,2.333333333333333,48.817,2.333,71560.0,99999.0,2.55829984165,18263.82,10.902489994274967
90,Perth,Australia,-31.95,115.86666666666666,-31.917,115.867,946080.0,99999.0,1.8750769717400002,2350.76,6.32162137582191
91,Plymouth,England,50.41666666666666,-4.083333333333333,50.35,-4.117,38270.0,99999.0,2.36236069024,1853.144,7.7205336402260265
92,Port Moresby,Papua New Guinea,-9.416666666666666,147.13333333333333,-9.443,147.22,920350.0,99999.0,0.9092282760320001,1453.856,2.8757253846125903
93,Prague,Czech Republic,50.08333333333334,14.433333333333335,50.067,14.433,115190.0,99999.0,2.63325611387,2760.349,9.061353700483412
94,Rangoon,Myanmar,16.833333333333332,96.0,16.907,96.133,480970.0,99999.0,1.2408057858700001,9697.321,4.946716151354906
95,Reykjavik,Iceland,64.06666666666666,-21.966666666666665,64.13,-21.941,40300.0,99999.0,2.66992850839,461.7459,7.116274137702041
96,Rio de Janeiro,Brazil,-22.95,-43.2,-22.91,-43.163,837550.0,99999.0,1.26947116182,4247.514,4.605942307930269
97,Rome,Italy,41.9,12.45,41.952,12.499,162350.0,99999.0,1.83964742659,4777.7440000000015,6.768640100769272
98,Salvador,Brazil,-12.933333333333335,-38.45,-13.0,-38.5,866780.0,99999.0,0.9949999276829999,16079.78,4.1852752706852465
99,Santiago,Chile,-33.46666666666667,-70.75,-33.433,-70.683,855770.0,99999.0,1.57285642655,6176.538000000001,5.962408403965961
100,St. Petersburg,Russia,59.93333333333333,30.3,59.8,30.263,260630.0,99999.0,2.66474943527,1254.947,8.25798205595183
101,Sao Paulo,Brazil,-23.516666666666666,-46.51666666666666,-23.432,-46.47,830750.0,99999.0,1.35107710735,4766.436,4.969646484346001
102,Shanghai,China,31.16666666666667,121.46666666666668,31.198,121.336,583670.0,99999.0,2.00778659181,4385.258,7.312547847310033
103,Singapore,Singapore,1.2333333333333334,103.91666666666669,1.36,103.91,486940.0,99999.0,1.15742788568,11169.73,4.685362475156497
104,Sofia,Bulgaria,42.66666666666666,23.33333333333333,42.695,23.406,156140.0,99999.0,2.06950291718,1064.292,6.265355235175284
105,Stockholm,Sweden,59.28333333333333,18.05,59.35,18.067,24840.0,99999.0,2.62938504176,7686.343000000002,10.217201971564222
106,Sydney,Australia,-34.0,151.0,-33.924,150.988,947650.0,99999.0,1.45393898429,608.4972,4.049178946338646
107,Tananarive,Madagascar,-18.83333333333333,47.55,-18.867,47.5,670850.0,99999.0,1.13582244265,8588.923,4.468313302960387
108,Teheran,Iran,35.75,51.75,35.689,51.313,407540.0,99999.0,2.3376266942,5396.4540000000015,8.724464516690299
109,Tokyo,Japan,35.666666666666664,139.75,35.683,139.767,476620.0,99999.0,1.61898436394,11452.72,6.571371018034506
110,Tripoli,Libya,32.95,13.2,32.15,13.0,620110.0,99999.0,2.32683776387,4.833547,1.7822011338788093
111,Venice,Italy,45.43333333333333,12.333333333333336,45.433,12.383,161010.0,99999.0,2.25714658577,481.5823,6.057213998238776
112,Veracruz,Mexico,19.166666666666668,-96.16666666666669,19.146,-96.187,766913.0,99999.0,1.3755044460299999,2294.898,4.623005230065771
113,Vienna,Austria,48.23333333333333,16.333333333333332,48.25,16.367,110350.0,99999.0,2.45575801829,3983.11,8.84154250918349
114,Vladivostok,Russia,43.16666666666666,132.0,43.117,131.933,319600.0,99999.0,3.0663284476499997,1017.559,9.223473626252009
115,Warsaw,Poland,52.23333333333333,21.0,52.166,20.967,123750.0,99999.0,2.9345379630799995,1867.319,9.60019724310166
116,Zurich,Switzerland,47.35,8.516666666666667,47.383,8.567,66600.0,99999.0,2.41192426158,4702.568,8.857616810192358
117,Manama,Bahrain,26.2,50.6,26.271,50.63399999999999,411500.0,99999.0,1.56736905962,10169.62,6.280992370232033
