No.,city,country,latitude,longitude,latitude of nearest station,longitude of nearest station,USAF,WBAN,R,pop,R_index
44,Guatemala City,Guatemala,14.616666666666667,-90.51666666666668,14.583,-90.527,786410.0,99999.0,1.7567788466599998,2982.488,6.104322140119109
45,Guayaquil,Ecuador,-2.1666666666666665,-79.93333333333334,-2.157,-79.884,842030.0,99999.0,1.6291305096000002,1303.387,5.075403716751301
46,Hamburg,Germany,53.55,10.033333333333333,53.63,9.988,101470.0,99999.0,2.1084202094099997,2038.828,6.978013923426185
47,Hammerfest,Norway,70.63333333333334,23.63333333333333,70.683,23.683000000000003,10520.0,99999.0,2.17061905435,12.15164,2.4288791193133354
48,Havana,Cuba,23.13333333333333,-82.38333333333334,22.989,-82.40899999999998,782240.0,99999.0,1.6508645174899998,1687.26,5.328065073632483
49,Helsinki,Finland,60.16666666666666,25.0,60.2,24.967,29980.0,99999.0,2.25302599232,3220.401,7.903716092205414
50,Hobart,Tasmania,-42.86666666666667,147.31666666666666,-42.9,147.233,959790.0,99999.0,2.04116411347,0.4202469,0.3109996228253957
51,Hong Kong,China,22.33333333333333,114.18333333333334,22.4,114.2,450390.0,99999.0,1.66654185081,12119.65,6.805366828842677
52,Iquique,Chile,-20.166666666666668,-70.11666666666666,-20.535,-70.181,854180.0,99999.0,1.8767146924,103.3251,3.787939934089984
53,Irkutsk,Russia,52.5,104.33333333333331,52.268,104.389,307100.0,99999.0,2.52278455716,499.1978,6.809353193253431
54,Jakarta,Indonesia,-6.2666666666666675,106.8,-6.183,106.833,967450.0,99999.0,1.6219868873299998,18962.52,6.9387284484969305
55,Johannesburg,South Africa,-26.2,28.066666666666666,-26.15,28.0,683610.0,99999.0,1.8408191933200002,2322.333,6.196402584390675
56,Kingston,Jamaica,17.983333333333334,-76.81666666666666,17.936,-76.788,783970.0,99999.0,1.6711637147,1341.31,5.227154147107699
57,Kinshasa,Congo,-4.3,15.283333333333333,-4.317,15.317,642110.0,99999.0,1.6059517917200001,25125.69,7.066405139443454
58,Kuala Lumpur,Malaysia,3.1333333333333333,101.7,3.131,101.549,486470.0,99999.0,1.5436353683700001,5398.286,5.7613663697229125
59,La Paz,Bolivia,-16.45,-68.36666666666666,-16.512999999999998,-68.192,852010.0,99999.0,2.13285191694,2954.519,7.402347858674009
60,Leeds,England,53.75,-1.5,53.86600000000001,-1.661,33463.0,99999.0,2.0653891361900003,1334.547,6.455702505816382
61,Lima,Peru,-12.0,-77.03333333333333,-12.022,-77.11399999999998,846280.0,99999.0,1.8096583523599996,9720.381,7.2164252175656545
62,Lisbon,Portugal,38.73333333333333,-9.15,38.717,-9.15,85350.0,99999.0,1.92157862375,10569.0,7.732576475977003
63,Liverpool,England,53.41666666666666,-3.0,53.334,-2.85,33233.0,99999.0,2.04164110151,2435.034,6.91439191597214
64,London,England,51.53333333333333,-0.08333333333333333,51.5,-0.117,37700.0,99999.0,2.1077698268700003,11821.71,8.584350083713264
65,Lyons,France,45.75,4.833333333333333,45.727,4.944,74800.0,99999.0,1.9697556482900003,1924.677,6.4698267896927035
66,Madrid,Spain,40.43333333333333,-3.7,40.45,-3.717,82200.0,99999.0,2.09771957396,6176.469,7.952057543695882
67,Manchester,England,53.5,-2.25,53.354,-2.275,33340.0,99999.0,2.07529215432,694.0719,5.898042003994101
68,Manila,Philippines,14.583333333333336,120.95,14.583,120.983,984250.0,99999.0,1.7032709735499998,23782.0,7.453967933392849
69,Marseilles,France,43.33333333333334,5.333333333333333,43.43600000000001,5.214,76500.0,99999.0,1.78205973585,1277.097,5.536082292370401
70,Mazatlan,Mexico,23.2,-106.41666666666669,23.2,-106.417,764580.0,99999.0,1.71102128857,5566.43,6.408895043063804
71,Mecca,Saudi Arabia,21.48333333333333,39.75,21.333,39.967,410320.0,99999.0,1.8540776720099998,259.1088,4.477885044292348
72,Melbourne,Australia,-37.78333333333333,144.96666666666667,-37.833,144.983,959360.0,99999.0,1.8863613145200002,4896.222,6.960578539819746
73,Mexico City,Mexico,19.433333333333334,-99.11666666666666,19.436,-99.072,766793.0,99999.0,1.94295542754,9862.589,7.760231918097074
74,Milan,Italy,45.45,9.166666666666666,45.445,9.277,160800.0,99999.0,2.07947120197,1451.524,6.575544374682066
75,Montevideo,Uruguay,-34.88333333333333,-56.16666666666666,-34.85,-56.2,865850.0,99999.0,1.85358912857,6981.874,7.125260013422834
76,Moscow,Russia,55.75,37.6,55.833,37.617,276120.0,99999.0,2.4843628618299998,12686.32,10.194259772493943
77,Munich,Germany,48.13333333333333,11.583333333333336,48.354,11.786,108660.0,99999.0,2.25731890464,350.6331,5.7473365242856795
78,Nagasaki,Japan,32.8,129.95,32.733000000000004,129.86700000000002,478170.0,99999.0,2.20970317756,999.5261,6.629614278042202
79,Nagoya,Japan,35.11666666666667,136.93333333333334,35.167,136.967,476360.0,99999.0,2.15261807342,7260.699,8.311340704670975
80,Nairobi,Kenya,-1.4166666666666667,36.91666666666666,-1.319,36.928,637400.0,99999.0,1.7023342280000002,2135.633,5.668313232776108
81,Nanjing (Nanking),China,32.05,118.88333333333334,31.742,118.862,582380.0,99999.0,2.00283182691,1032.178,6.036885922181031
82,Naples,Italy,40.833333333333336,14.25,40.9,14.3,162890.0,34113.0,1.7511074913900002,3656.205,6.239457440660687
83,New Delhi,India,28.58333333333333,77.2,28.585,77.206,421820.0,99999.0,1.8070193132900003,4132.13,6.534686113479131
84,Newcastle-on-Tyne,England,54.96666666666667,-1.6166666666666667,55.038,-1.692,32433.0,99999.0,1.98635856195,1251.653,6.153402698968044
85,Odessa,Ukraine,46.45,30.8,46.427,30.676,338370.0,99999.0,2.27668100573,7682.388000000001,8.84616417680558
86,Osaka,Japan,34.53333333333333,135.5,34.596,135.60299999999998,477790.0,99999.0,2.26371694275,6408.274,8.617537665092053
87,Oslo,Norway,59.95,10.7,59.95,10.717,14920.0,99999.0,2.2250695182099998,1602.34,7.131404828717928
88,Panama City,Panama,8.966666666666667,-79.53333333333333,8.967,-79.55,783842.0,99999.0,1.61822063604,222.3668,3.801230409303417
89,Paramaribo,Suriname,5.75,-55.25,5.811,-55.191,812000.0,99999.0,1.65499897598,2360.229,5.582540115363089
90,Paris,France,48.8,2.333333333333333,48.817,2.333,71560.0,99999.0,2.1494729435499997,18263.82,9.160226990790985
91,Perth,Australia,-31.95,115.86666666666666,-31.917,115.867,946080.0,99999.0,1.7821667962,2350.76,6.008384660435235
92,Plymouth,England,50.41666666666666,-4.083333333333333,50.35,-4.117,38270.0,99999.0,2.07752397124,1853.144,6.789646379827322
93,Port Moresby,Papua New Guinea,-9.416666666666666,147.13333333333333,-9.443,147.22,920350.0,99999.0,1.6063330006799998,1453.856,5.080542156427404
94,Prague,Czech Republic,50.08333333333334,14.433333333333335,50.067,14.433,115190.0,99999.0,2.28246784541,2760.349,7.854248718270082
95,Rangoon,Myanmar,16.833333333333332,96.0,16.907,96.133,480970.0,99999.0,1.69031454428,9697.321,6.73877116973407
96,Reykjavik,Iceland,64.06666666666666,-21.966666666666665,64.13,-21.941,40300.0,99999.0,2.0676440724400003,461.7459,5.510979785578744
97,Rio de Janeiro,Brazil,-22.95,-43.2,-22.91,-43.163,837550.0,99999.0,1.69001556412,4247.514,6.131777091085009
98,Rome,Italy,41.9,12.45,41.952,12.499,162350.0,99999.0,1.7602578355,4777.7440000000015,6.476540885414997
99,Salvador,Brazil,-12.933333333333335,-38.45,-13.0,-38.5,866780.0,99999.0,1.58792568056,16079.78,6.6793030809657985
100,Santiago,Chile,-33.46666666666667,-70.75,-33.433,-70.683,855770.0,99999.0,1.9816007051599998,6176.538000000001,7.511882520432492
101,St. Petersburg,Russia,59.93333333333333,30.3,59.8,30.263,260630.0,99999.0,2.30745613654,1254.947,7.150740372898345
102,Sao Paulo,Brazil,-23.516666666666666,-46.51666666666666,-23.432,-46.47,830750.0,99999.0,1.8085742329299999,4766.436,6.652451240172615
103,Shanghai,China,31.16666666666667,121.46666666666668,31.198,121.336,583670.0,99999.0,2.03126929524,4385.258,7.398074064646341
104,Singapore,Singapore,1.2333333333333334,103.91666666666669,1.36,103.91,486940.0,99999.0,1.61292096463,11169.73,6.5292356064419
105,Sofia,Bulgaria,42.66666666666666,23.33333333333333,42.695,23.406,156140.0,99999.0,2.1342319609400002,1064.292,6.461320386914346
106,Stockholm,Sweden,59.28333333333333,18.05,59.35,18.067,24840.0,99999.0,2.17312422467,7686.343000000002,8.44427452051312
107,Sydney,Australia,-34.0,151.0,-33.924,150.988,947650.0,99999.0,1.94987146835,608.4972,5.430336886911924
108,Tananarive,Madagascar,-18.83333333333333,47.55,-18.867,47.5,670850.0,99999.0,1.81650375156,8588.923,7.146106269071259
109,Teheran,Iran,35.75,51.75,35.689,51.313,407540.0,99999.0,2.18843374173,5396.4540000000015,8.167648228103968
110,Tokyo,Japan,35.666666666666664,139.75,35.683,139.767,476620.0,99999.0,2.05890052042,11452.72,8.3569671889713
111,Tripoli,Libya,32.95,13.2,32.15,13.0,620110.0,99999.0,1.7411929763599998,4.833547,1.3336366398014088
112,Venice,Italy,45.43333333333333,12.333333333333336,45.433,12.383,161010.0,99999.0,1.85287690803,481.5823,4.972327457635634
113,Veracruz,Mexico,19.166666666666668,-96.16666666666669,19.146,-96.187,766913.0,99999.0,1.7528064054900003,2294.898,5.891099227821997
114,Vienna,Austria,48.23333333333333,16.333333333333332,48.25,16.367,110350.0,99999.0,2.2283272679599997,3983.11,8.022716455491773
115,Vladivostok,Russia,43.16666666666666,132.0,43.117,131.933,319600.0,99999.0,2.25092610522,1017.559,6.770754640472419
116,Warsaw,Poland,52.23333333333333,21.0,52.166,20.967,123750.0,99999.0,2.21663817729,1867.319,7.251623249146299
117,Wellington,New Zealand,-41.28333333333333,174.78333333333333,-41.3,174.8,934360.0,488.0,1.83295418602,2740.428,6.30165404800896
118,Zurich,Switzerland,47.35,8.516666666666667,47.383,8.567,66600.0,99999.0,2.20889374559,4702.568,8.112001974742682
119,Manama,Bahrain,26.2,50.6,26.271,50.63399999999999,411500.0,99999.0,1.81622965124,10169.62,7.2782632220603904
120,Zagreb,Croatia,45.81666666666667,15.983333333333333,45.8,15.967,142360.0,99999.0,2.23637605265,1251.566,6.9278471200259295
121,Vilnius,Lithuania,54.06666666666667,25.316666666666666,53.902,25.317,268320.0,99999.0,2.19844274575,80.20245,4.198078407416228
122,New York,U.S.A,40.7,-74.0,40.779,-73.969,725053.0,94728.0,2.48125094697,24316.74,10.88257612005527
123,Ottawa,Canada,45.41666666666666,-75.71666666666667,45.383,-75.717,710630.0,99999.0,2.42288600634,3361.653,8.544748596882615
124,Los Angeles,U.S.A,34.05,-118.25,34.024,-118.291,722874.0,93134.0,2.0338149198299997,7049.065,7.826512584093493
125,Austin,U.S.A,30.28333333333333,-97.73333333333332,30.321,-97.76,722544.0,13958.0,1.6349372546899998,1179.7,5.022755423547716
126,Vancouver,Canada,49.21666666666667,-123.1,49.283,-123.117,712010.0,99999.0,1.9022994897099998,9235.753,7.543605398483773
127,Abu Dhabi,United Arab Emirates,24.466666666666665,54.36666666666667,24.428,54.458,412160.0,99999.0,1.8048249598400004,37.42906,2.8600334903489113
128,Chisinau,Moldova,47.0,28.08333333333333,47.333,28.083,337480.0,99999.0,2.3315288274,94.55805,4.617050246391072
129,Yerevan,Armenia,40.18333333333333,44.51666666666666,40.147,44.396,353946.0,99999.0,1.88082382711,1389.28,5.9116216502858725
130,Bangalore,India,12.966666666666667,77.56666666666666,12.967,77.583,432950.0,99999.0,1.8008363451900002,15537.8,7.548056930295917
131,Kuwait City,Kuwait,29.35,47.93333333333333,29.3,47.933,405800.0,99999.0,1.8382710189099998,5722.624,6.907617874504089
132,Muscat,Oman,23.6,58.61666666666667,23.593000000000004,58.284,412560.0,99999.0,1.81710617907,952.7557,5.413953649013306
