No.,city,country,latitude,longitude,latitude of nearest station,longitude of nearest station,USAF,WBAN,R,pop,R_index
30,Caracas,Venezuela,10.466666666666667,-67.03333333333333,10.603,-66.991,804150.0,99999.0,1.2114744895799998,410.1387,3.166780212176908
31,Cayenne,French Guiana,4.816666666666666,-52.3,4.82,-52.36,814050.0,99999.0,1.0884599723700001,288.9242,2.680098083428269
32,Chihuahua,Mexico,28.61666666666667,-106.08333333333331,28.633000000000006,-106.083,762250.0,99999.0,2.0659179977,4161.203,7.477225058011823
33,Chongqing,China,29.766666666666666,106.56666666666666,29.719,106.642,575160.0,99999.0,1.82804573887,703.6548,5.206231149151611
34,Copenhagen,Denmark,55.66666666666666,12.566666666666665,55.618,12.656,61800.0,99999.0,2.13000006508,681.3542,6.036441205506079
35,Dakar,Senegal,14.666666666666664,-17.466666666666665,14.74,-17.49,616410.0,99999.0,1.32826155417,17154.54,5.624396559724796
36,Darwin,Australia,-12.466666666666667,130.85,-12.415,130.877,941200.0,99999.0,1.31233842226,960.2501,3.914490812397459
37,Djibouti,Djibouti,11.5,43.05,11.55,43.133,631252.0,99999.0,1.2298330633,3439.261,4.349417025451812
38,Dublin,Ireland,53.33333333333334,-6.25,53.42100000000001,-6.27,39690.0,99999.0,2.14058562512,345.5192,5.436503756705497
39,Durban,South Africa,-29.88333333333333,30.88333333333333,-29.97,30.951,685880.0,99999.0,1.6447735659799998,2881.934,5.690644657300955
40,Edinburgh,Scotland,55.91666666666666,-3.1666666666666665,55.933,-3.35,31660.0,99999.0,2.1760011650099997,45.53886,3.6291689948981265
41,Frankfurt,Germany,50.11666666666667,8.683333333333334,50.026,8.543,106370.0,99999.0,2.18481403231,1712.43,7.065396616320359
42,Georgetown,Guyana,6.75,-58.25,6.8,-58.15,810010.0,99999.0,1.12225599876,3654.612,3.9985533391510195
43,Glasgow,Scotland,55.83333333333334,-4.25,55.872,-4.433,31400.0,99999.0,2.05201914027,2038.711,6.7912981912458585
44,Guatemala City,Guatemala,14.616666666666667,-90.51666666666668,14.583,-90.527,786410.0,99999.0,1.6765199209700001,2982.488,5.825444501102058
45,Guayaquil,Ecuador,-2.1666666666666665,-79.93333333333334,-2.157,-79.884,842030.0,99999.0,1.03090445324,1303.387,3.2116863951399677
46,Hamburg,Germany,53.55,10.033333333333333,53.63,9.988,101470.0,99999.0,2.10178007497,2038.828,6.956037777319757
47,Hammerfest,Norway,70.63333333333334,23.63333333333333,70.683,23.683000000000003,10520.0,99999.0,2.03567981401,12.15164,2.2778848199769297
48,Havana,Cuba,23.13333333333333,-82.38333333333334,22.989,-82.40899999999998,782240.0,99999.0,1.19850184199,1687.26,3.8680919829205775
49,Helsinki,Finland,60.16666666666666,25.0,60.2,24.967,29980.0,99999.0,2.13560620233,3220.401,7.491802209786462
50,Hobart,Tasmania,-42.86666666666667,147.31666666666666,-42.9,147.233,959790.0,99999.0,1.67463876167,0.4202469,0.2551544090998014
51,Hong Kong,China,22.33333333333333,114.18333333333334,22.4,114.2,450390.0,99999.0,1.4304513089,12119.65,5.841284983711155
52,Iquique,Chile,-20.166666666666668,-70.11666666666666,-20.535,-70.181,854180.0,99999.0,1.59147004747,103.3251,3.2122053347439845
53,Irkutsk,Russia,52.5,104.33333333333331,52.268,104.389,307100.0,99999.0,2.4826763989,499.1978,6.701095587684964
54,Jakarta,Indonesia,-6.2666666666666675,106.8,-6.183,106.833,967450.0,99999.0,1.1592457055299998,18962.52,4.959159176064524
55,Johannesburg,South Africa,-26.2,28.066666666666666,-26.15,28.0,683610.0,99999.0,3.8360598064800002,2322.333,12.912604879939359
56,Kingston,Jamaica,17.983333333333334,-76.81666666666666,17.936,-76.788,783970.0,99999.0,1.24446697449,1341.31,3.892509542556534
57,Kinshasa,Congo,-4.3,15.283333333333333,-4.317,15.317,642110.0,99999.0,1.3587980085,25125.69,5.978895057893506
58,Kuala Lumpur,Malaysia,3.1333333333333333,101.7,3.131,101.549,486470.0,99999.0,1.01504315538,5398.286,3.788482448027209
59,La Paz,Bolivia,-16.45,-68.36666666666666,-16.512999999999998,-68.192,852010.0,99999.0,1.88269736773,2954.519,6.534153036063501
60,Leeds,England,53.75,-1.5,53.86600000000001,-1.661,33463.0,99999.0,2.3535726213299997,1334.547,7.356465860554027
61,Lima,Peru,-12.0,-77.03333333333333,-12.022,-77.11399999999998,846280.0,99999.0,1.26932514277,9720.381,5.061723367634498
62,Lisbon,Portugal,38.73333333333333,-9.15,38.717,-9.15,85350.0,99999.0,1.30185897252,10569.0,5.238778128319478
63,Liverpool,England,53.41666666666666,-3.0,53.334,-2.85,33233.0,99999.0,2.01739023867,2435.034,6.832261922677908
64,London,England,51.53333333333333,-0.08333333333333333,51.5,-0.117,37700.0,99999.0,2.1281749973,11821.71,8.667454568963947
65,Lyons,France,45.75,4.833333333333333,45.727,4.944,74800.0,99999.0,2.30890558096,1924.677,7.583793043332196
66,Madrid,Spain,40.43333333333333,-3.7,40.45,-3.717,82200.0,99999.0,1.7823247376299998,6176.469,6.7564554629343805
67,Manchester,England,53.5,-2.25,53.354,-2.275,33340.0,99999.0,2.1454447842200004,694.0719,6.097417863908355
68,Manila,Philippines,14.583333333333336,120.95,14.583,120.983,984250.0,99999.0,1.28079260333,23782.0,5.605089937422287
69,Marseilles,France,43.33333333333334,5.333333333333333,43.43600000000001,5.214,76500.0,99999.0,2.08242151218,1277.097,6.469175318262882
70,Mazatlan,Mexico,23.2,-106.41666666666669,23.2,-106.417,764580.0,99999.0,1.50363675049,5566.43,5.6321041597546895
71,Mecca,Saudi Arabia,21.48333333333333,39.75,21.333,39.967,410320.0,99999.0,2.0038658164700003,259.1088,4.839646637140072
72,Melbourne,Australia,-37.78333333333333,144.96666666666667,-37.833,144.983,959360.0,99999.0,1.6539661539500001,4896.222,6.103052065453345
73,Mexico City,Mexico,19.433333333333334,-99.11666666666666,19.436,-99.072,766793.0,99999.0,2.31850041143,9862.589,9.260171715663239
74,Milan,Italy,45.45,9.166666666666666,45.445,9.277,160800.0,99999.0,2.3404085877400003,1451.524,7.400660566490199
75,Montevideo,Uruguay,-34.88333333333333,-56.16666666666666,-34.85,-56.2,865850.0,99999.0,2.11491300355,6981.874,8.129797927595966
76,Moscow,Russia,55.75,37.6,55.833,37.617,276120.0,99999.0,2.72715540886,12686.32,11.19052740041449
77,Munich,Germany,48.13333333333333,11.583333333333336,48.354,11.786,108660.0,99999.0,2.3032132503400002,350.6331,5.864187647428987
78,Nagasaki,Japan,32.8,129.95,32.733000000000004,129.86700000000002,478170.0,99999.0,2.04209763342,999.5261,6.126759360787415
79,Nagoya,Japan,35.11666666666667,136.93333333333334,35.167,136.967,476360.0,99999.0,2.62857583435,7260.699,10.149031821812185
80,Nairobi,Kenya,-1.4166666666666667,36.91666666666666,-1.319,36.928,637400.0,99999.0,1.37265643523,2135.633,4.570575218363928
81,Nanjing (Nanking),China,32.05,118.88333333333334,31.742,118.862,582380.0,99999.0,2.21372906051,1032.178,6.672567122889239
82,Naples,Italy,40.833333333333336,14.25,40.9,14.3,162890.0,34113.0,2.56022773909,3656.205,9.122473688791514
83,New Delhi,India,28.58333333333333,77.2,28.585,77.206,421820.0,99999.0,1.7651532310299998,4132.13,6.383286676650702
84,Newcastle-on-Tyne,England,54.96666666666667,-1.6166666666666667,55.038,-1.692,32433.0,99999.0,2.28430565127,1251.653,7.07639236392135
85,Odessa,Ukraine,46.45,30.8,46.427,30.676,338370.0,99999.0,2.81085965274,7682.388000000001,10.92174349569183
86,Osaka,Japan,34.53333333333333,135.5,34.596,135.60299999999998,477790.0,99999.0,2.62831960449,6408.274,10.00551030027512
87,Oslo,Norway,59.95,10.7,59.95,10.717,14920.0,99999.0,2.3782706016599997,1602.34,7.622418227328081
88,Panama City,Panama,8.966666666666667,-79.53333333333333,8.967,-79.55,783842.0,99999.0,1.22964777202,222.3668,2.8884655155386865
89,Paramaribo,Suriname,5.75,-55.25,5.811,-55.191,812000.0,99999.0,1.0946559353899998,2360.229,3.6924256513309337
90,Paris,France,48.8,2.333333333333333,48.817,2.333,71560.0,99999.0,1.90507602658,18263.82,8.118701326551975
91,Perth,Australia,-31.95,115.86666666666666,-31.917,115.867,946080.0,99999.0,1.7322621722599998,2350.76,5.840136560647252
92,Plymouth,England,50.41666666666666,-4.083333333333333,50.35,-4.117,38270.0,99999.0,2.04931182129,1853.144,6.697445026472618
93,Port Moresby,Papua New Guinea,-9.416666666666666,147.13333333333333,-9.443,147.22,920350.0,99999.0,1.09672776559,1453.856,3.4687525219525943
94,Prague,Czech Republic,50.08333333333334,14.433333333333335,50.067,14.433,115190.0,99999.0,2.62674506713,2760.349,9.038948398864342
95,Rangoon,Myanmar,16.833333333333332,96.0,16.907,96.133,480970.0,99999.0,1.42185444712,9697.321,5.66850222536052
96,Reykjavik,Iceland,64.06666666666666,-21.966666666666665,64.13,-21.941,40300.0,99999.0,2.2001956478599998,461.7459,5.864275143528912
97,Rio de Janeiro,Brazil,-22.95,-43.2,-22.91,-43.163,837550.0,99999.0,1.20040027341,4247.514,4.355336751268511
98,Rome,Italy,41.9,12.45,41.952,12.499,162350.0,99999.0,2.21180955723,4777.7440000000015,8.137941351121874
99,Salvador,Brazil,-12.933333333333335,-38.45,-13.0,-38.5,866780.0,99999.0,1.12304690669,16079.78,4.723880188950816
100,Santiago,Chile,-33.46666666666667,-70.75,-33.433,-70.683,855770.0,99999.0,2.22889245097,6176.538000000001,8.449319885064126
101,St. Petersburg,Russia,59.93333333333333,30.3,59.8,30.263,260630.0,99999.0,2.39667537496,1254.947,7.427228233320163
102,Sao Paulo,Brazil,-23.516666666666666,-46.51666666666666,-23.432,-46.47,830750.0,99999.0,1.38602314588,4766.436,5.098187969193648
103,Shanghai,China,31.16666666666667,121.46666666666668,31.198,121.336,583670.0,99999.0,2.22600853315,4385.258,8.107332708355983
104,Singapore,Singapore,1.2333333333333334,103.91666666666669,1.36,103.91,486940.0,99999.0,1.13789560017,11169.73,4.606294190458284
105,Sofia,Bulgaria,42.66666666666666,23.33333333333333,42.695,23.406,156140.0,99999.0,2.7269370538,1064.292,8.255716483502434
106,Stockholm,Sweden,59.28333333333333,18.05,59.35,18.067,24840.0,99999.0,2.10855373903,7686.343000000002,8.193368060368254
107,Sydney,Australia,-34.0,151.0,-33.924,150.988,947650.0,99999.0,1.6355085671,608.4972,4.554845098738272
108,Tananarive,Madagascar,-18.83333333333333,47.55,-18.867,47.5,670850.0,99999.0,1.13582244265,8588.923,4.468313302960387
109,Teheran,Iran,35.75,51.75,35.689,51.313,407540.0,99999.0,1.80519903167,5396.4540000000015,6.737343878064532
110,Tokyo,Japan,35.666666666666664,139.75,35.683,139.767,476620.0,99999.0,2.12368634222,11452.72,8.619929377636296
111,Tripoli,Libya,32.95,13.2,32.15,13.0,620110.0,99999.0,1.63910463861,4.833547,1.2554438435012292
112,Venice,Italy,45.43333333333333,12.333333333333336,45.433,12.383,161010.0,99999.0,2.40273574111,481.5823,6.447912890050611
113,Veracruz,Mexico,19.166666666666668,-96.16666666666669,19.146,-96.187,766913.0,99999.0,1.1211656759200002,2294.898,3.768184681996543
114,Vienna,Austria,48.23333333333333,16.333333333333332,48.25,16.367,110350.0,99999.0,2.9073658830299998,3983.11,10.46748044925816
115,Vladivostok,Russia,43.16666666666666,132.0,43.117,131.933,319600.0,99999.0,2.5217407671900003,1017.559,7.585361403879312
116,Warsaw,Poland,52.23333333333333,21.0,52.166,20.967,123750.0,99999.0,2.65283135886,1867.319,8.678607882452232
117,Wellington,New Zealand,-41.28333333333333,174.78333333333333,-41.3,174.8,934360.0,488.0,1.49233539141,2740.428,5.130614519441813
118,Zurich,Switzerland,47.35,8.516666666666667,47.383,8.567,66600.0,99999.0,2.41664958856,4702.568,8.874970230595487
119,Manama,Bahrain,26.2,50.6,26.271,50.63399999999999,411500.0,99999.0,2.01952049296,10169.62,8.092920253819672
120,Zagreb,Croatia,45.81666666666667,15.983333333333333,45.8,15.967,142360.0,99999.0,2.9183533146099996,1251.566,9.040476704211597
121,Vilnius,Lithuania,54.06666666666667,25.316666666666666,53.902,25.317,268320.0,99999.0,2.7014632457200003,80.20245,5.158630827302587
122,New York,U.S.A,40.7,-74.0,40.779,-73.969,725053.0,94728.0,2.15511471904,24316.74,9.452167668104831
123,Ottawa,Canada,45.41666666666666,-75.71666666666667,45.383,-75.717,710630.0,99999.0,2.7874610833999998,3361.653,9.830488978400858
124,Los Angeles,U.S.A,34.05,-118.25,34.024,-118.291,722874.0,93134.0,1.6361234412999999,7049.065,6.29611897209169
125,Austin,U.S.A,30.28333333333333,-97.73333333333332,30.321,-97.76,722544.0,13958.0,1.28290713396,1179.7,3.941269762201021
126,Vancouver,Canada,49.21666666666667,-123.1,49.283,-123.117,712010.0,99999.0,2.09805370502,9235.753,8.319872523285236
127,Abu Dhabi,United Arab Emirates,24.466666666666665,54.36666666666667,24.428,54.458,412160.0,99999.0,1.7446688124400003,37.42906,2.764706464159281
