Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/06/20,40035.99999568922,40035.9999962323,1.7935963114723563e-07,1.3485259842127562e-07,38368.35328987199,58.59945811207581,1667.6467058172275,39644.0,40428.0,39644.0,40428.0,,,,
2020/06/21,40035.999995855425,40035.99999635815,1.66204699780792e-07,1.2585223885253072e-07,38424.963519960984,56.61023008899065,1611.0364758944415,39644.0,40429.0,39644.0,40429.0,,,,
2020/06/22,40035.99999600933,40035.99999647574,1.5390105545520782e-07,1.1758675100281835e-07,38479.652049388766,54.68852942778176,1556.3479466205608,39644.0,40429.0,39645.0,40429.0,,,,
2020/06/23,40035.999996152095,40035.99999658572,1.4276884030550718e-07,1.0998337529599667e-07,38532.48411205483,52.8320626660643,1503.5158840972654,39644.0,40429.0,39644.0,40428.0,,,,
2020/06/24,40035.999996284874,40035.99999668872,1.3277895050123334e-07,1.0299845598638058e-07,38583.52272827895,51.03861622411932,1452.477268005925,39643.0,40428.0,39645.0,40428.0,,,,
2020/06/25,40035.99999640874,40035.99999678526,1.2386590242385864e-07,9.65374056249857e-08,38632.82877836,49.3060500810534,1403.1712180487375,39644.0,40428.0,39645.0,40429.0,,,,
2020/06/26,40035.99999652446,40035.99999687586,1.157168298959732e-07,9.060022421181202e-08,38680.46107351237,47.6322951523689,1355.5389230120854,39644.0,40428.0,39645.0,40429.0,,,,
2020/06/27,40035.9999966326,40035.99999696094,1.0814255801960826e-07,8.508504834026098e-08,38726.476435562785,46.01536205041339,1309.5235610698146,39644.0,40428.0,39645.0,40430.0,,,,
2020/06/28,40035.99999673372,40035.99999704094,1.0112125892192125e-07,7.999915396794677e-08,38770.929752079166,44.453316516381165,1265.0702446545547,39645.0,40429.0,39644.0,40428.0,,,,
2020/06/29,40035.99999682828,40035.999997116225,9.45583451539278e-08,7.528433343395591e-08,38813.87404762028,42.944295541114116,1222.125949207999,39645.0,40429.0,39644.0,40429.0,,,,
2020/06/30,40035.99999691674,40035.99999718714,8.846109267324209e-08,7.091148290783167e-08,38855.360550356345,41.48650273606472,1180.6394465603953,39644.0,40428.0,39644.0,40429.0,,,,
2020/07/01,40035.99999699974,40035.99999725398,8.299684850499034e-08,6.684422260150313e-08,38895.43874276069,40.07819240434765,1140.5612542390445,39644.0,40429.0,39644.0,40429.0,,,,
2020/07/02,40035.99999707795,40035.99999731705,7.821654435247183e-08,6.306800059974194e-08,38934.15643620761,38.71769344691711,1101.843560870344,39645.0,40428.0,39644.0,40428.0,,,,
2020/07/03,40035.999997151695,40035.9999973766,7.374183041974902e-08,5.955371307209134e-08,38971.559809939194,37.403373731584,1064.4401872125018,39645.0,40428.0,39645.0,40428.0,,,,
2020/07/04,40035.99999722122,40035.99999743287,6.952177500352263e-08,5.626498023048043e-08,39007.6934837906,36.133673851407366,1028.3065134306162,39645.0,40429.0,39644.0,40429.0,,,,
2020/07/05,40035.99999728674,40035.999997486084,6.551999831572175e-08,5.321635399013758e-08,39042.60055664733,34.90707285673125,993.3994406394049,39644.0,40428.0,39644.0,40429.0,,,,
2020/07/06,40035.999997348335,40035.99999753645,6.159825716167688e-08,5.0364178605377674e-08,39076.32266781615,33.72211116881954,959.6773295321836,39643.0,40429.0,39643.0,40429.0,,,,
2020/07/07,40035.99999740621,40035.99999758414,5.787296686321497e-08,4.769390216097236e-08,39108.90004330869,32.57737549253943,927.0999540975172,39644.0,40429.0,39644.0,40428.0,,,,
2020/07/08,40035.999997460865,40035.99999762935,5.4656993597745895e-08,4.5205524656921625e-08,39140.37154005757,31.471496748876234,895.628457403298,39645.0,40428.0,39644.0,40429.0,,,,
2020/07/09,40035.99999751278,40035.99999767221,5.1913957577198744e-08,4.286266630515456e-08,39170.77470144976,30.40316139219067,865.2252960630212,39645.0,40429.0,39645.0,40428.0,,,,
2020/07/10,40035.99999756213,40035.99999771287,4.935282049700618e-08,4.0658051148056984e-08,39200.14578964138,29.371088191619492,835.8542079207546,39645.0,40428.0,39645.0,40429.0,,,,
2020/07/11,40035.99999760913,40035.99999775149,4.699541023001075e-08,3.8620783016085625e-08,39228.51984265887,28.37405301749095,807.480154950259,39644.0,40429.0,39644.0,40428.0,,,,
2020/07/12,40035.999997653795,40035.99999778818,4.466710379347205e-08,3.669265424832702e-08,39255.930709356915,27.410866698046448,780.0692882968797,39645.0,40430.0,39644.0,40429.0,,,,
2020/07/13,40035.999997696024,40035.99999782305,4.2229657992720604e-08,3.486638888716698e-08,39282.41108538713,26.480376030216576,753.5889123088928,39644.0,40429.0,39643.0,40428.0,,,,
2020/07/14,40035.99999773552,40035.99999785622,3.9493897929787636e-08,3.317109076306224e-08,39307.99255131114,25.581465924005897,728.0074464243808,39644.0,40428.0,39645.0,40429.0,,,,
2020/07/15,40035.99999777233,40035.999997887775,3.680906957015395e-08,3.155582817271352e-08,39332.70562210202,24.71307079088001,703.2943756703098,39645.0,40429.0,39644.0,40428.0,,,,
2020/07/16,40035.99999780699,40035.999997917825,3.466266207396984e-08,3.004970494657755e-08,39356.579779542924,23.874157440906856,679.4202182640656,39644.0,40429.0,39645.0,40429.0,,,,
2020/07/17,40035.99999784049,40035.99999794645,3.349850885570049e-08,2.8623617254197598e-08,39379.64349918471,23.06371964178834,656.3564986557758,39644.0,40428.0,39644.0,40428.0,,,,
2020/07/18,40035.99999787311,40035.999997973726,3.26181179843843e-08,2.7277565095573664e-08,39401.92429336123,22.28079417652043,634.0757045118735,39644.0,40428.0,39645.0,40428.0,,,,
2020/07/19,40035.99999790498,40035.99999799972,3.187597030773759e-08,2.599699655547738e-08,39423.448740047665,21.524446686431475,612.551257857318,39645.0,40429.0,39644.0,40430.0,,,,
2020/07/20,40035.99999793613,40035.999998024534,3.1148374546319246e-08,2.4811015464365482e-08,39444.24251371064,20.793773662975582,591.7574842254908,39645.0,40429.0,39644.0,40428.0,,,,
2020/07/21,40035.99999796603,40035.99999804822,2.98969098366797e-08,2.368324203416705e-08,39464.33041851341,20.087904802770936,571.6695794526167,39644.0,40429.0,39644.0,40429.0,,,,
2020/07/22,40035.9999979934,40035.99999807081,2.7372152544558048e-08,2.2591848392039537e-08,39483.73641585081,19.40599733740237,552.2635821425865,39644.0,40429.0,39643.0,40429.0,,,,
2020/07/23,40035.99999801691,40035.99999809239,2.350861905142665e-08,2.158049028366804e-08,39502.48365336565,18.747237514835433,533.5163446512597,39644.0,40428.0,39644.0,40429.0,,,,
2020/07/24,40035.99999803757,40035.999998113024,2.066371962428093e-08,2.0634615793824196e-08,39520.59449400028,18.11084063463204,515.4055040372914,39645.0,40429.0,39644.0,40429.0,,,,
2020/07/25,40035.99999805721,40035.99999813272,1.9637809600681067e-08,1.9696017261594534e-08,39538.090540821155,17.496046820873744,497.90945723605546,39644.0,40429.0,39644.0,40428.0,,,,
2020/07/26,40035.99999807781,40035.99999815157,2.059823600575328e-08,1.8852006178349257e-08,39554.99266366359,16.90212284243171,481.007334414222,39645.0,40429.0,39644.0,40427.0,,,,
2020/07/27,40035.99999809975,40035.9999981696,2.1944288164377213e-08,1.802982296794653e-08,39571.32102417958,16.328360515995882,464.6789739201704,39645.0,40428.0,39644.0,40428.0,,,,
