Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_remove,Date,Predict_actual,Predict_confirm,Remain_confirm,Remove,ADate,Official_confirmed,Official_dailynew,Official_remove
9172.0,9551.0,8175.0,8534.0,-4.18367562815547e-11,31.80661576158127,61.78193322775405,2020/05/28,9361.27174775174,8353.984508221421,4349.570497582034,4004.4140106393875,,,,
9172.0,9551.0,8206.0,8565.0,3.1104718800634146e-10,30.833017646857115,61.35372052061348,2020/05/29,9361.271747752051,8384.817525868279,4319.049794708278,4065.767731160001,,,,
9172.0,9551.0,8235.0,8595.0,9.695213520899415e-10,29.889220870816644,60.918053533681814,2020/05/30,9361.27174775302,8414.706746739095,4288.0209620454125,4126.685784693683,,,,
9172.0,9551.0,8264.0,8624.0,7.421476766467094e-10,28.97431253517425,60.475449924882014,2020/05/31,9361.271747753763,8443.68105927427,4256.519824655705,4187.161234618565,,,,
9172.0,9552.0,8292.0,8653.0,2.1464074961841106e-10,28.087409234834922,60.02640635116313,2020/06/01,9361.271747753977,8471.768468509104,4224.5808275393765,4247.187640969728,,,,
9172.0,9552.0,8319.0,8680.0,-4.147295840084553e-10,27.227653792378987,59.571400817608264,2020/06/02,9361.271747753563,8498.996122301483,4192.237080514147,4306.759041787336,,,,
9172.0,9551.0,8345.0,8707.0,-5.020410753786564e-10,26.394216724613216,59.11089166880902,2020/06/03,9361.27174775306,8525.390339026097,4159.520405569951,4365.869933456145,,,,
9172.0,9552.0,8370.0,8733.0,-5.748006515204906e-10,25.58629022455716,58.645322173641034,2020/06/04,9361.271747752486,8550.976629250654,4126.461373620868,4424.515255629786,,,,
9172.0,9552.0,8395.0,8758.0,-2.4010660126805305e-10,24.803096032124813,58.17511447132074,2020/06/05,9361.271747752246,8575.779725282779,4093.0893551816716,4482.690370101107,,,,
9172.0,9551.0,8419.0,8782.0,1.6370904631912708e-11,24.043874565613805,57.700677965958675,2020/06/06,9361.271747752262,8599.823599848392,4059.4325517813268,4540.391048067066,,,,
9172.0,9551.0,8442.0,8806.0,2.4010660126805305e-10,23.30789272643051,57.22240330384648,2020/06/07,9361.271747752502,8623.131492574823,4025.518041203911,4597.613451370912,,,,
9172.0,9552.0,8464.0,8828.0,2.1100277081131935e-10,22.594439415501256,56.74066582977321,2020/06/08,9361.271747752713,8645.725931990324,3991.371814789639,4654.354117200685,,,,
9172.0,9551.0,8485.0,8851.0,1.8735590856522322e-10,21.902823613385408,56.25582708681213,2020/06/09,9361.2717477529,8667.62875560371,3957.018811316212,4710.6099442874975,,,,
9172.0,9551.0,8507.0,8872.0,7.275957614183426e-12,21.232379482826218,55.76823084861371,2020/06/10,9361.271747752908,8688.861135086536,3922.4829599504246,4766.378175136111,,,,
9172.0,9551.0,8527.0,8893.0,-5.093170329928398e-11,20.582456397853093,55.278210847335686,2020/06/11,9361.271747752857,8709.443591484389,3887.787205500942,4821.656385983447,,,,
9172.0,9552.0,8547.0,8913.0,-2.000888343900442e-11,19.952428827407857,54.78608311456901,2020/06/12,9361.271747752837,8729.396020311797,3852.953551213781,4876.442469098016,,,,
9172.0,9551.0,8566.0,8932.0,-1.6370904631912708e-11,19.341685718256485,54.29215418914373,2020/06/13,9361.27174775282,8748.737706030053,3818.0030827428936,4930.73462328716,,,,
9172.0,9551.0,8585.0,8952.0,3.637978807091713e-11,18.74963782134364,53.79671545218025,2020/06/14,9361.271747752857,8767.487343851397,3782.956005112057,4984.53133873934,,,,
9172.0,9551.0,8602.975000000002,8970.0,1.4551915228366852e-11,18.175712737460344,53.30004695442767,2020/06/15,9361.271747752871,8785.663056588857,3747.8316708950897,5037.8313856937675,,,,
9172.0,9552.0,8620.0,8988.0,1.8189894035458565e-11,17.61935449808334,52.80241771679357,2020/06/16,9361.27174775289,8803.28241108694,3712.6486076763795,5090.633803410561,,,,
9172.0,9551.0,8637.0,9005.0,-3.092281986027956e-11,17.080027561192765,52.30408268226711,2020/06/17,9361.271747752859,8820.362438648133,3677.424552555305,5142.937886092828,,,,
9172.0,9552.0,8653.0,9022.0,-3.637978807091713e-11,16.557207946289054,51.80528948824394,2020/06/18,9361.271747752822,8836.919646594422,3642.1764710133502,5194.743175581072,,,,
9172.0,9551.0,8669.0,9038.0,0.0,16.050393217006786,51.30627083977561,2020/06/19,9361.271747752822,8852.97003981143,3606.9205933905814,5246.049446420848,,,,
9172.0,9551.0,8685.0,9054.0,1.2732925824820995e-11,15.559090789884067,50.80725343127415,2020/06/20,9361.271747752835,8868.529130601313,3571.6724307491913,5296.856699852122,,,,
9172.0,9551.0,8699.0,9068.0,5.4569682106375694e-11,15.082828260867245,50.30845006918662,2020/06/21,9361.27174775289,8883.61195886218,3536.446808940872,5347.1651499213085,,,,
9172.0,9552.0,8714.0,9083.0,4.3655745685100555e-11,14.621143268530432,49.81006739253917,2020/06/22,9361.271747752933,8898.23310213071,3501.257884816863,5396.975217313848,,,,
9172.0,9552.0,8727.0,9097.0,9.094947017729282e-12,14.173590998900181,49.3123001569611,2020/06/23,9361.271747752942,8912.406693129611,3466.1191756588023,5446.287517470809,,,,
9172.0,9551.0,8742.0,9112.0,-2.7284841053187847e-11,13.739738096122892,48.81533586513251,2020/06/24,9361.271747752915,8926.146431225734,3431.0435778897927,5495.102853335941,,,,
9172.0,9551.0,8754.0,9125.0,-5.093170329928398e-11,13.319165160692137,48.31935285752934,2020/06/25,9361.271747752864,8939.465596386426,3396.0433901929555,5543.422206193471,,,,
9172.0,9552.0,8767.0,9138.0,-3.456079866737127e-11,12.911466557527092,47.82452047178049,2020/06/26,9361.27174775283,8952.377062943953,3361.130336278702,5591.246726665251,,,,
9172.0,9551.0,8779.0,9151.0,-1.6370904631912708e-11,12.516246585604677,47.33100191472931,2020/06/27,9361.271747752813,8964.893309529558,3326.3155809495775,5638.57772857998,,,,
9172.0,9551.0,8791.0,9164.0,3.2741809263825417e-11,12.133125417309202,46.8389498011602,2020/06/28,9361.271747752846,8977.026434946867,3291.6097565657265,5685.416678381141,,,,
9172.0,9551.0,8804.0,9175.0,5.093170329928398e-11,11.76173050908983,46.34851260000141,2020/06/29,9361.271747752897,8988.788165455957,3257.022974474815,5731.765190981142,,,,
9172.0,9552.0,8815.0,9187.0,3.456079866737127e-11,11.4017049451395,45.859828374987046,2020/06/30,9361.271747752931,9000.189870401096,3222.5648510449673,5777.625019356129,,,,
9172.0,9552.0,8826.0,9198.0,7.275957614183426e-12,11.052698945532029,45.373031143397384,2020/07/01,9361.271747752939,9011.242569346628,3188.244518847102,5822.9980504995265,,,,
9172.0,9551.0,8836.0,9209.0,-3.8198777474462986e-11,10.714376626658122,44.88824581677545,2020/07/02,9361.2717477529,9021.956945973287,3154.0706496569846,5867.886296316302,,,,
9172.0,9551.0,8846.0,9220.0,-4.3655745685100555e-11,10.386409942982937,44.405592724998314,2020/07/03,9361.271747752857,9032.34335591627,3120.0514668749693,5912.2918890413,,,,
9172.0,9552.0,8857.0,9229.0,-3.637978807091713e-11,10.068482433132885,43.92518481647494,2020/07/04,9361.27174775282,9042.411838349402,3086.194764491627,5956.217073857775,,,,
9172.0,9551.0,8866.0,9239.0,5.4569682106375694e-12,9.760286840943081,43.44712943482773,2020/07/05,9361.271747752826,9052.172125190345,3052.5079218977426,5999.664203292603,,,,
9172.0,9551.0,8876.0,9249.0,3.8198777474462986e-11,9.46152458076358,42.971528700312774,2020/07/06,9361.271747752864,9061.633649771109,3018.9979177781934,6042.635731992916,,,,
9172.0,9551.0,8885.0,9258.0,4.3655745685100555e-11,9.171908143427572,42.49847774197042,2020/07/07,9361.271747752908,9070.805557914537,2985.6713481796505,6085.134209734886,,,,
9172.0,9551.0,8893.0,9267.0,4.001776687800884e-11,8.891156062505615,42.02806839956065,2020/07/08,9361.271747752948,9079.696713977042,2952.5344358425955,6127.162278134447,,,,
9172.0,9551.0,8902.0,9276.0,-2.1827872842550278e-11,8.618998573385397,41.560385062267414,2020/07/09,9361.271747752926,9088.315712550428,2919.5930493537135,6168.722663196714,,,,
9173.0,9551.0,8910.0,9284.0,-4.18367562815547e-11,8.35517111496847,41.09550943719569,2020/07/10,9361.271747752884,9096.670883665396,2886.8527110314863,6209.81817263391,,,,
9172.0,9551.0,8918.0,9292.0,-5.275069270282984e-11,8.09941999369039,40.633516396732375,2020/07/11,9361.271747752831,9104.770303659086,2854.3186146284443,6250.451689030642,,,,
9171.0,9551.0,8926.0,9300.0,-2.7284841053187847e-11,7.851496947705527,40.17447795370754,2020/07/12,9361.271747752804,9112.621800606792,2821.9956336224423,6290.62616698435,,,,
9172.0,9551.0,8933.0,9308.0,2.1827872842550278e-11,7.6111631067706185,39.718460366668296,2020/07/13,9361.271747752826,9120.232963713563,2789.8883363625446,6330.344627351018,,,,
9172.0,9551.0,8941.0,9316.0,5.4569682106375694e-11,7.378185772751749,39.26552648771212,2020/07/14,9361.27174775288,9127.611149486314,2758.000995647584,6369.61015383873,,,,
9172.0,9551.0,8948.0,9323.0,6.366462912410498e-11,7.152339743719494,38.81573479070266,2020/07/15,9361.271747752944,9134.763489230034,2726.337600600601,6408.425888629433,,,,
9172.0,9552.0,8954.0,9330.0,1.8189894035458565e-11,6.933407184265889,38.36913947440826,2020/07/16,9361.271747752962,9141.6968964143,2694.9018683104587,6446.795028103841,,,,
9172.0,9551.0,8962.0,9336.0,-5.4569682106375694e-12,6.721175603601296,37.92579190912511,2020/07/17,9361.271747752957,9148.418072017901,2663.697252004935,6484.720820012966,,,,
