Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_remove,Date,Predict_actual,Predict_confirm,Remain_confirm,Remove,ADate,Official_confirmed,Official_dailynew,Official_remove
48347.0,49214.0,48340.0,49207.0,3.478198777884245e-07,1.4386258770464337,212.88394636806515,2020/05/15,48779.99999940262,48772.22329953913,36682.16567081969,12090.057628719442,,,,
48348.0,49213.0,48342.0,49207.0,2.1837331587448716e-07,1.214038697849901,211.66321969474302,2020/05/16,48779.999999620995,48773.43733823698,36471.71648982279,12301.720848414185,,,,
48347.0,49213.0,48341.0,49207.0,1.384105416946113e-07,1.0245123229906312,210.44834495185023,2020/05/17,48779.999999759406,48774.46185055997,36262.29265719394,12512.169193366035,,,,
48347.0,49213.0,48343.0,49208.0,8.710048859938979e-08,0.8645733467928949,209.23947442419922,2020/05/18,48779.99999984651,48775.326423906765,36053.91775611653,12721.408667790234,,,,
48347.0,49214.0,48343.0,49208.0,5.534820957109332e-08,0.7296028015989577,208.03673047393204,2020/05/19,48779.999999901855,48776.056026708364,35846.6106284442,12929.445398264166,,,,
48347.0,49213.0,48344.0,49211.0,3.553577698767185e-08,0.6157028206580435,206.84021024559843,2020/05/20,48779.99999993739,48776.67172952902,35640.386121019255,13136.285608509765,,,,
48347.0,49214.0,48344.0,49210.0,2.2075255401432514e-08,0.519584026420489,205.64998963958533,2020/05/21,48779.999999959466,48777.19131355544,35435.25571540609,13341.93559814935,,,,
48347.0,49213.0,48344.0,49210.0,1.4821125660091639e-08,0.4384705592528917,204.46612666286273,2020/05/22,48779.99999997429,48777.629784114695,35231.228059302484,13546.401724812213,,,,
48348.0,49213.0,48347.0,49210.0,8.651113603264093e-09,0.3700199040104053,203.2886642576068,2020/05/23,48779.99999998294,48777.999804018706,35028.30941494889,13749.69038906982,,,,
48348.0,49213.0,48346.0,49211.0,6.461050361394882e-09,0.3122552385320887,202.11763268757204,2020/05/24,48779.9999999894,48778.31205925724,34826.50403749985,13951.808021757392,,,,
48348.0,49214.0,48346.0,49212.0,3.5579432733356953e-09,0.2635083497443702,200.95305155179813,2020/05/25,48779.99999999296,48778.57556760698,34625.814494297796,14152.76107330919,,,,
48347.0,49213.0,48347.0,49213.0,2.321030478924513e-09,0.2223714492865838,199.79493148386246,2020/05/26,48779.99999999528,48778.79793905627,34426.24193426322,14352.556004793052,,,,
48348.0,49213.0,48347.0,49212.0,1.9936123862862587e-09,0.1876565254642628,198.64327558541663,2020/05/27,48779.99999999727,48778.98559558173,34227.786315203266,14551.199280378469,,,,
48348.0,49213.0,48347.0,49212.0,5.384208634495735e-10,0.15836102988396306,197.4980806360054,2020/05/28,48779.99999999781,48779.14395661162,34030.44659559714,14748.697361014474,,,,
48348.0,49214.0,48347.0,49213.0,1.382431946694851e-09,0.13363891854532994,196.35933811383438,2020/05/29,48779.99999999919,48779.27759553016,33834.22089640185,14945.056699128309,,,,
48348.0,49214.0,48348.0,49213.0,-4.001776687800884e-10,0.11277623797650449,195.22703505638128,2020/05/30,48779.99999999879,48779.39037176814,33639.10663758345,15140.28373418469,,,,
48348.0,49213.0,48347.0,49212.0,5.020410753786564e-10,0.09517047771078069,194.10115478764783,2020/05/31,48779.999999999294,48779.48554224585,33445.10065327351,15334.384888972338,,,,
48347.0,49213.0,48346.0,49212.0,7.494236342608929e-10,0.0803131930224481,192.98167753051348,2020/06/01,48780.000000000044,48779.56585543887,33252.19928893602,15527.366566502851,,,,
48347.0,49212.0,48347.0,49214.0,-1.025910023599863e-09,0.06777531578700291,191.86858092379043,2020/06/02,48779.99999999902,48779.63363075466,33060.39848332802,15719.235147426642,,,,
48348.0,49213.0,48347.0,49214.0,1.418811734765768e-09,0.05719475192745449,190.76184045865193,2020/06/03,48780.00000000044,48779.69082550659,32869.69383762129,15909.996987885293,,,,
