Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_remove,Date,Predict_actual,Predict_confirm,Remain_confirm,Remove,ADate,Official_confirmed,Official_dailynew,Official_remove
21833.0,22416.0,21580.0,22160.0,2.10711732506752e-08,22.25209131441079,130.81641762493382,2020/05/20,22123.99999996374,21869.895777152844,15137.589019385505,6732.30675776734,,,,
21833.0,22417.0,21600.0,22181.0,1.4762917999178171e-08,20.46036267278396,129.87779439665155,2020/05/21,22123.999999978503,21890.356139825628,15028.171587661636,6862.184552163992,,,,
21833.0,22416.0,21620.0,22201.0,8.487404556944966e-09,18.812902945304813,128.9324847484304,2020/05/22,22123.99999998699,21909.169042770933,14918.05200585851,6991.117036912422,,,,
21833.0,22417.0,21636.0,22218.0,3.812601789832115e-09,17.298096113638167,127.98173234242768,2020/05/23,22123.999999990803,21926.46713888457,14807.368369629721,7119.09876925485,,,,
21833.0,22416.0,21652.0,22233.0,3.7034624256193638e-09,15.905261016072473,127.02667470680899,2020/05/24,22123.999999994507,21942.372399900643,14696.246955938985,7246.125443961659,,,,
21833.0,22416.0,21667.0,22247.0,4.140019882470369e-09,14.624576694117422,126.0683517626585,2020/05/25,22123.999999998647,21956.99697659476,14584.803180870444,7372.193795724317,,,,
21833.0,22416.0,21680.0,22262.0,9.38598532229662e-10,13.447011841995845,125.10771388167086,2020/05/26,22123.999999999585,21970.443988436757,14473.142478830769,7497.301509605988,,,,
21833.0,22416.0,21693.0,22273.025000000023,-2.2482709027826786e-09,12.364264068510238,124.14562882234532,2020/05/27,22123.999999997337,21982.808252505267,14361.361114076934,7621.447138428333,,,,
21833.0,22416.0,21704.0,22286.0,2.801243681460619e-10,11.36869892787945,123.18288869287153,2020/05/28,22123.999999997617,21994.176951433146,14249.54692431194,7744.630027121205,,,,
21832.0,22416.0,21715.0,22296.0,4.154571797698736e-09,10.453296286257682,122.22021607574607,2020/05/29,22124.00000000177,22004.630247719404,14137.780004522454,7866.850243196951,,,,
21833.0,22416.0,21723.0,22306.0,-1.5643308870494366e-10,9.611601236600109,121.25826963221243,2020/05/30,22124.000000001615,22014.241848956004,14026.13333612684,7988.108512829163,,,,
21833.0,22415.0,21732.0,22315.0,-4.1000021155923605e-09,8.837679167445458,120.29764923160019,2020/05/31,22123.999999997515,22023.07952812345,13914.673366062685,8108.406162060764,,,,
21833.0,22416.0,21741.0,22322.0,-6.111804395914078e-10,8.12607312077671,119.33890081989102,2020/06/01,22123.999999996904,22031.205601244226,13803.460538363572,8227.745062880655,,,,
21833.0,22416.0,21748.0,22331.0,6.6975189838558435e-09,7.471765258342202,118.3825208186081,2020/06/02,22124.0000000036,22038.67736650257,13692.549782803306,8346.127583699263,,,,
21833.0,22416.0,21754.0,22337.0,-6.875779945403337e-10,6.870141804283776,117.42896012623714,2020/06/03,22124.000000002914,22045.547508306852,13581.990964481352,8463.5565438255,,,,
21833.0,22415.0,21762.0,22344.0,-6.1154423747211695e-09,6.316960942342121,116.47862778088711,2020/06/04,22123.9999999968,22051.864469249194,13471.829297642807,8580.035171606387,,,,
21832.0,22416.0,21767.0,22349.0,-1.5606929082423449e-09,5.808322026467067,115.53189447482146,2020/06/05,22123.999999995238,22057.67279127566,13362.105725194453,8695.567066081208,,,,
21833.0,22416.0,21772.0,22355.0,1.017178874462843e-08,5.340638427001977,114.58909565263639,2020/06/06,22124.00000000541,22063.013429702663,13252.857267968819,8810.156161733845,,,,
21833.0,22415.0,21777.0,22360.0,-2.1136656869202852e-09,4.910612235264125,113.65053439742769,2020/06/07,22124.000000003296,22067.924041937928,13144.117345806655,8923.806696131272,,,,
21833.0,22417.0,21782.0,22364.0,-1.6516423784196377e-09,4.515211995294521,112.71648396846831,2020/06/08,22124.000000001644,22072.439253933222,13035.916073833481,9036.52318009974,,,,
21833.0,22416.0,21787.0,22368.0,3.0850060284137726e-09,4.151649023227947,111.78719050493237,2020/06/09,22124.00000000473,22076.59090295645,12928.280532351777,9148.310370604673,,,,
21833.0,22417.0,21791.0,22372.0,-5.238689482212067e-09,3.817360042776272,110.86287500456092,2020/06/10,22123.99999999949,22080.408262999226,12821.235017389992,9259.173245609234,,,,
21833.0,22416.0,21794.0,22376.0,1.1204974725842476e-09,3.5099878628680017,109.94373552560319,2020/06/11,22124.00000000061,22083.918250862094,12714.801269727257,9369.116981134837,,,,
21833.0,22416.0,21796.0,22379.0,1.622538547962904e-09,3.227365149446996,109.02994903856234,2020/06/12,22124.000000002234,22087.14561601154,12608.998685838142,9478.1469301734,,,,
21833.0,22416.0,21800.0,22382.0,-3.714376362040639e-09,2.9674991031715763,108.12167317072635,2020/06/13,22123.99999999852,22090.113115114713,12503.844511770587,9586.268603344126,,,,
21834.0,22416.0,21802.0,22385.0,1.5643308870494366e-09,2.728557343420107,107.21904781451303,2020/06/14,22124.000000000084,22092.841672458133,12399.354021299494,9693.487651158639,,,,
21833.0,22416.0,21805.0,22387.0,-3.2741809263825417e-10,2.508855038926413,106.3221965944631,2020/06/15,22123.999999999756,22095.35052749706,12295.540679743957,9799.809847753102,,,,
21833.0,22416.025000000023,21807.0,22390.0,5.093170329928398e-11,2.306843088277674,105.43122821171164,2020/06/16,22123.999999999807,22097.657370585337,12192.416294620523,9905.241075964814,,,,
21832.0,22416.0,21809.0,22391.0,2.0372681319713593e-10,2.1210970788742998,104.54623770177932,2020/06/17,22124.00000000001,22099.77846766421,12089.991153997618,10009.787313666593,,,,
21833.0,22416.0,21811.0,22394.0,-1.2005330063402653e-10,1.950307265346055,103.66730757470577,2020/06/18,22123.99999999989,22101.728774929557,11988.274153688259,10113.454621241299,,,,
21833.0,22416.0,21812.0,22395.0,1.5643308870494366e-10,1.793269362555293,102.7945088624474,2020/06/19,22124.000000000047,22103.522044292113,11887.272914188366,10216.249130103746,,,,
21833.0,22416.0,21815.0,22397.0,-8.36735125631094e-11,1.6488760974461911,101.927902079673,2020/06/20,22123.999999999964,22105.17092038956,11786.99388820614,10318.17703218342,,,,
21833.0,22416.0,21816.0,22398.0,3.2741809263825417e-11,1.5161093048336625,101.06753812220268,2020/06/21,22123.999999999996,22106.687029694393,11687.44245938877,10419.244570305622,,,,
21833.0,22417.0,21817.0,22400.0,1.0913936421275139e-11,1.3940328394783137,100.21345907239083,2020/06/22,22124.000000000007,22108.08106253387,11588.623033155858,10519.458029378013,,,,
21833.0,22415.0,21818.0,22401.0,-3.637978807091713e-12,1.2817859199640225,99.36569895506909,2020/06/23,22124.000000000004,22109.362848453835,11490.539120120753,10618.823728333082,,,,
21832.0,22416.0,21819.0,22403.0,1.4551915228366852e-11,1.178577030714223,98.52428442974633,2020/06/24,22124.00000000002,22110.54142548455,11393.193412721721,10717.348012762828,,,,
21833.0,22417.0,21820.0,22404.0,-3.637978807091713e-12,1.0836786279433,97.68923539123534,2020/06/25,22124.000000000015,22111.625104112492,11296.587855958429,10815.037248154063,,,,
21833.0,22416.0,21822.0,22405.0,-7.275957614183426e-12,0.9964213958846813,96.86056562099657,2020/06/26,22124.000000000007,22112.621525508377,11200.723711733317,10911.89781377506,,,,
21833.0,22417.0,21822.0,22405.0,3.637978807091713e-12,0.9161899010614434,96.03828327944939,2020/06/27,22124.00000000001,22113.53771540944,11105.601618354929,11007.93609705451,,,,
21833.0,22416.0,21823.0,22406.0,-2.546585164964199e-11,0.8424186475240276,95.22239135259588,2020/06/28,22123.999999999985,22114.380134056963,11011.221645649857,11103.158488407105,,,,
21833.0,22416.0,21824.0,22407.0,0.0,0.774587467109086,94.41288817388886,2020/06/29,22123.999999999985,22115.15472152407,10917.583344943077,11197.571376580994,,,,
21834.0,22417.0,21825.0,22408.0,1.8189894035458565e-11,0.7122180108708562,93.6097678208298,2020/06/30,22124.000000000004,22115.866939534943,10824.685795133119,11291.181144401824,,,,
21833.0,22416.0,21826.0,22409.0,0.0,0.6548705247114412,92.81302047910503,2020/07/01,22124.000000000004,22116.521810059654,10732.527645178725,11383.994164880929,,,,
21833.0,22417.0,21826.0,22409.0,0.0,0.602140639522986,92.022632804983,2020/07/02,22124.000000000004,22117.123950699177,10641.107153013265,11476.016797685912,,,,
21832.0,22416.0,21826.0,22409.0,1.0913936421275139e-11,0.5536565537986462,91.2385882429262,2020/07/03,22124.000000000015,22117.677607252976,10550.422221324137,11567.255385928838,,,,
21832.0,22416.0,21827.0,22410.0,2.1827872842550278e-11,0.5090763559455809,90.46086732727417,2020/07/04,22124.000000000036,22118.18668360892,10460.470430352809,11657.716253256112,,,,
21833.0,22416.0,21828.0,22411.0,-7.275957614183426e-12,0.46808573899033945,89.68944793912851,2020/07/05,22124.00000000003,22118.65476934791,10371.24906815267,11747.40570119524,,,,
21834.0,22416.0,21828.0,22411.0,-1.4551915228366852e-11,0.4303956816183927,88.92430556708496,2020/07/06,22124.000000000015,22119.08516502953,10282.755158267204,11836.330006762326,,,,
21834.0,22416.0,21828.0,22412.0,3.637978807091713e-12,0.39574041106607183,88.16541353581124,2020/07/07,22124.00000000002,22119.480905440596,10194.985485142459,11924.495420298137,,,,
21833.0,22416.0,21829.0,22412.0,1.0913936421275139e-11,0.36387555439796415,87.4127432131445,2020/07/08,22124.00000000003,22119.844780994994,10107.936617483712,12011.908163511282,,,,
21833.0,22415.0,21829.0,22412.0,-3.637978807091713e-12,0.33457645094313193,86.66626419877866,2020/07/09,22124.000000000025,22120.179357445937,10021.604929735877,12098.57442771006,,,,
21833.0,22416.0,21830.0,22412.0,-2.1827872842550278e-11,0.307636503559479,85.92594450854085,2020/07/10,22124.000000000004,22120.486993949497,9935.986621730895,12184.500372218601,,,,
21833.0,22415.0,21829.0,22413.0,1.4551915228366852e-11,0.28286574326921254,85.19175073436236,2020/07/11,22124.00000000002,22120.769859692766,9851.077736739802,12269.692122952963,,,,
21833.0,22415.0,21830.0,22413.0,7.275957614183426e-12,0.2600895098184992,84.46364819096561,2020/07/12,22124.000000000025,22121.029949202584,9766.874178058655,12354.155771143929,,,,
21833.0,22416.0,21830.0,22412.0,-7.275957614183426e-12,0.23914721802429995,83.7416010528741,2020/07/13,22124.00000000002,22121.26909642061,9683.371724223805,12437.897372196803,,,,
21833.0,22417.0,21830.0,22414.0,-2.1827872842550278e-11,0.2198911582781875,83.02557248742414,2020/07/14,22123.999999999996,22121.488987578887,9600.56604289466,12520.922944684227,,,,
21833.0,22416.0,21830.0,22414.0,7.275957614183426e-12,0.20218562391892192,82.3155247506129,2020/07/15,22124.000000000004,22121.691173202806,9518.452703767965,12603.23846943484,,,,
21833.0,22416.0,21831.0,22414.0,4.3655745685100555e-11,0.18590572302855435,81.61141931887141,2020/07/16,22124.000000000047,22121.877078925834,9437.027190172123,12684.849888753712,,,,
