Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/04/14,22122.73458616773,24435.90625902395,298.44433359743925,0.12485302830464207,438.72541134931373,28.39075059623474,21684.009174818417,21832.0,22416.0,24131.0,24743.0,,,,
2020/04/15,22387.08287413063,24435.960219538247,264.3482879628973,0.053960514298523776,467.4487720468901,28.723360697576368,21919.63410208374,22095.0,22681.0,24131.0,24743.0,,,,
2020/04/16,22621.22608068714,24435.983272133726,234.14320655651318,0.023052595479384763,496.46203235854676,29.013260311656666,22124.764048328594,22328.0,22916.0,24130.0,24743.0,,,,
2020/04/17,22828.613614427213,24435.993021590013,207.38753374007138,0.009749456286954228,525.7273639751234,29.26533161657659,22302.88625045209,22533.0,23125.0,24130.975000000002,24743.0,,,,
2020/04/18,23012.30204665639,24435.997108830492,183.68843222917712,0.004087240478838794,555.2112656143509,29.483901639227497,22457.09078104204,22716.0,23310.0,24130.0,24743.0,,,,
2020/04/19,23174.99923425021,24435.99880931929,162.69718759381794,0.0017004887995426543,584.8840697385483,29.672804124197455,22590.11516451166,22877.0,23473.0,24130.0,24743.0,,,,
2020/04/20,23319.103834882568,24435.999512158145,144.1046006323595,0.000702838853612775,614.7195049532247,29.83543521467641,22704.384329929344,23020.0,23619.0,24130.0,24743.0,,,,
2020/04/21,23446.74049764849,24435.9998010051,127.63666276592267,0.0002888469534809701,644.6943081150606,29.974803161835894,22802.04618953343,23147.0,23747.0,24131.0,24743.0,,,,
2020/04/22,23559.791114917163,24435.99991913296,113.0506172686728,0.00011812786033260636,674.7878806405386,30.093572525477953,22885.003234276624,23260.0,23862.0,24130.0,24742.0,,,,
2020/04/23,23659.92253853201,24435.9999672428,100.13142361484643,4.8109839553944767e-05,704.9819840336231,30.19410339308456,22954.940554498386,23359.0,23962.0,24130.0,24743.0,,,,
2020/04/24,23748.61114312724,24435.99998676685,88.68860459523057,1.952405000338331e-05,735.2604701912487,30.278486157625593,23013.35067293599,23447.0,24052.0,24130.0,24743.0,,,,
2020/04/25,23827.16458981263,24435.99999466647,78.55344668538964,7.899619959061965e-06,765.6090425072539,30.348572316005175,23061.555547305376,23524.0,24130.0,24130.0,24743.0,,,,
2020/04/26,23896.741103544904,24435.999997854295,69.57651373227418,3.1878262234386057e-06,796.0150442930297,30.406001785775857,23100.726059251876,23594.0,24199.0,24130.0,24743.0,,,,
2020/04/27,23958.366550282266,24435.999999138076,61.625446737361926,1.283780875382945e-06,826.4672713570114,30.452227063981695,23131.899278925255,23656.0,24262.0,24130.0,24743.0,,,,
2020/04/28,24012.949562178135,24435.999999654177,54.58301189586928,5.161018634680659e-07,856.9558060110437,30.488534654032264,23155.993756167092,23710.0,24317.0,24130.0,24743.0,,,,
2020/04/29,24061.29493476094,24435.999999861368,48.345372582803975,2.0719016902148724e-07,887.4718700428267,30.516064031783003,23173.82306471811,23758.0,24366.0,24131.0,24742.0,,,,
2020/04/30,24104.115493076406,24435.999999944455,42.82055831546677,8.308779797516763e-08,918.0076944914728,30.535824448646053,23186.107798584933,23800.0,24409.0,24130.0,24743.0,,,,
2020/05/01,24142.04260066472,24435.999999977907,37.927107588315266,3.34512151312083e-08,948.5564043175082,30.548709826035406,23193.486196347214,23837.0,24446.0,24130.0,24743.0,,,,
2020/05/02,24175.635477281117,24435.99999999141,33.5928766163961,1.3504177331924438e-08,979.1119161463595,30.55551182885131,23196.523561134756,23870.0,24481.0,24130.0,24743.0,,,,
2020/05/03,24205.389424097328,24435.99999999508,29.753946816210373,3.6707206163555384e-09,1009.6688480016551,30.556931855295602,23195.72057609567,23900.0,24511.0,24130.0,24743.0,,,,
2020/05/04,24231.743147944475,24435.99999999853,26.353723847147194,3.448803909122944e-09,1040.2224389260261,30.553590924371065,23191.52070901845,23927.0,24537.0,24130.0,24743.0,,,,
2020/05/05,24255.085219926157,24435.999999998774,23.34207198168224,2.4374458007514477e-10,1070.7684781017338,30.54603917570762,23184.316741824423,23950.0,24561.0,24130.0,24742.0,,,,
2020/05/06,24275.759806021535,24435.99999999914,20.67458609537789,3.67435859516263e-10,1101.3032419607298,30.53476385899603,23174.456564060805,23971.0,24581.0,24130.0,24742.0,,,,
2020/05/07,24294.07174125217,24436.00000000499,18.311935230634845,5.8498699218034744e-09,1131.8234384987552,30.520196538025402,23162.248302753414,23989.0,24599.0,24130.0,24744.0,,,,
2020/05/08,24310.29102433166,24435.999999997937,16.219283079488378,-7.054040906950831e-09,1162.3261579493308,30.50271945057557,23147.96486638233,24005.0,24617.0,24130.0,24743.0,,,,
2020/05/09,24324.656799584405,24435.999999996067,14.365775252746971,-1.8699211068451405e-09,1192.8088290845433,30.482671135212513,23131.84797049986,24019.0,24630.0,24130.0,24742.0,,,,
2020/05/10,24337.380882189747,24436.000000012875,12.724082605342119,1.6807462088763714e-08,1223.2691805277123,30.460351443168975,23114.111701662034,24033.0,24643.0,24131.0,24743.0,,,,
2020/05/11,24348.650881596688,24435.99999998848,11.26999940694077,-2.4396285880357027e-08,1253.7052064759414,30.436025948229144,23094.945675120747,24043.0,24655.0,24130.0,24743.0,,,,
2020/05/12,24358.632967572157,24435.999999980362,9.98208597546909,-8.116330718621612e-09,1284.115136344177,30.409929868235622,23074.51783122798,24054.0,24665.0,24131.0,24743.0,,,,
2020/05/13,24367.474320019683,24435.999999990334,8.841352447525423,9.971699910238385e-09,1314.497407880232,30.382271536054986,23052.97691213945,24062.0,24674.0,24130.0,24743.0,,,,
2020/05/14,24375.305300047698,24435.999999996075,7.830980028014892,5.740730557590723e-09,1344.8506433386315,30.353235458399467,23030.454656709066,24069.0,24682.0,24130.0,24743.0,,,,
2020/05/15,24382.2413710783,24435.999999998316,6.936071030602761,2.240994945168495e-09,1375.1736283975972,30.32298505896574,23007.0677426807,24076.0,24689.0,24130.0,24743.0,,,,
2020/05/16,24388.38480153943,24435.9999999993,6.143430461128446,9.858922567218542e-10,1405.4652934731218,30.291665075524634,22982.91950806631,24083.0,24694.0,24130.0,24742.0,,,,
2020/05/17,24393.82617282376,24435.99999999969,5.441371284330671,3.892637323588133e-10,1435.7246971701031,30.25940369698128,22958.101475653657,24089.0,24701.0,24130.0,24743.0,,,,
2020/05/18,24398.645714794475,24435.999999999967,4.819541970715363,2.764863893389702e-10,1465.9510116260421,30.22631445593902,22932.694703168432,24093.0,24706.0,24130.0,24743.0,,,,
